scenario_global_id,scenario_index_in_size,criteria,matching_recipe_count,candidate_recipe_count,hits@1,hits@5,hits@10,mrr
677,633,"[('hasDietType', 'Vegetarian'), ('hasCuisineRegion', 'South Asia')]",509,90656,1.0,1.0,1.0,1.0
678,634,"[('hasDietType', 'Vegetarian'), ('hasCuisineRegion', 'Southeast Asia')]",144,90656,1.0,1.0,1.0,1.0
679,635,"[('hasDietType', 'Vegetarian'), ('hasCuisineRegion', 'Middle East & Anatolia')]",318,90656,0.0,1.0,1.0,0.3333333333333333
680,636,"[('hasDietType', 'Vegetarian'), ('hasCuisineRegion', 'Oceania')]",520,90656,1.0,1.0,1.0,1.0
681,637,"[('hasDietType', 'Vegetarian'), ('hasCuisineRegion', 'Eastern Europe & Eurasia')]",252,90656,1.0,1.0,1.0,1.0
682,638,"[('hasDietType', 'Vegetarian'), ('hasCuisineRegion', 'Caribbean')]",73,90656,0.0,0.0,1.0,0.14285714285714285
683,639,"[('hasDietType', 'Vegetarian'), ('hasCuisineRegion', 'Sub-Saharan Africa')]",94,90656,1.0,1.0,1.0,1.0
684,640,"[('hasDietType', 'Vegan'), ('hasCuisineRegion', 'North America')]",3314,90656,1.0,1.0,1.0,1.0
685,641,"[('hasDietType', 'Vegan'), ('hasCuisineRegion', 'Global')]",1881,90656,1.0,1.0,1.0,1.0
686,642,"[('hasDietType', 'Vegan'), ('hasCuisineRegion', 'Mediterranean Europe')]",891,90656,1.0,1.0,1.0,1.0
687,643,"[('hasDietType', 'Vegan'), ('hasCuisineRegion', 'Northern/Western Europe')]",493,90656,1.0,1.0,1.0,1.0
688,644,"[('hasDietType', 'Vegan'), ('hasCuisineRegion', 'Latin America')]",376,90656,1.0,1.0,1.0,1.0
689,645,"[('hasDietType', 'Vegan'), ('hasCuisineRegion', 'East Asia')]",463,90656,1.0,1.0,1.0,1.0
690,646,"[('hasDietType', 'Vegan'), ('hasCuisineRegion', 'South Asia')]",425,90656,1.0,1.0,1.0,1.0
691,647,"[('hasDietType', 'Vegan'), ('hasCuisineRegion', 'Southeast Asia')]",160,90656,1.0,1.0,1.0,1.0
692,648,"[('hasDietType', 'Vegan'), ('hasCuisineRegion', 'Middle East & Anatolia')]",349,90656,1.0,1.0,1.0,1.0
693,649,"[('hasDietType', 'Vegan'), ('hasCuisineRegion', 'Oceania')]",106,90656,0.0,0.0,1.0,0.16666666666666666
694,650,"[('hasDietType', 'Vegan'), ('hasCuisineRegion', 'Eastern Europe & Eurasia')]",79,90656,1.0,1.0,1.0,1.0
695,651,"[('hasDietType', 'Vegan'), ('hasCuisineRegion', 'Caribbean')]",69,90656,1.0,1.0,1.0,1.0
696,652,"[('hasDietType', 'Vegan'), ('hasCuisineRegion', 'Sub-Saharan Africa')]",65,90656,0.0,1.0,1.0,0.25
697,653,"[('hasDietType', 'Paleo'), ('hasCuisineRegion', 'North America')]",352,90656,1.0,1.0,1.0,1.0
698,654,"[('hasDietType', 'Paleo'), ('hasCuisineRegion', 'Global')]",171,90656,1.0,1.0,1.0,1.0
699,655,"[('hasDietType', 'Paleo'), ('hasCuisineRegion', 'Mediterranean Europe')]",263,90656,1.0,1.0,1.0,1.0
700,656,"[('hasDietType', 'Paleo'), ('hasCuisineRegion', 'Northern/Western Europe')]",75,90656,0.0,1.0,1.0,0.2
701,657,"[('hasDietType', 'Paleo'), ('hasCuisineRegion', 'Latin America')]",59,90656,1.0,1.0,1.0,1.0
702,658,"[('hasDietType', 'Paleo'), ('hasCuisineRegion', 'East Asia')]",16,90656,1.0,1.0,1.0,1.0
703,659,"[('hasDietType', 'Paleo'), ('hasCuisineRegion', 'South Asia')]",36,90656,1.0,1.0,1.0,1.0
704,660,"[('hasDietType', 'Paleo'), ('hasCuisineRegion', 'Southeast Asia')]",11,90656,0.0,1.0,1.0,0.3333333333333333
705,661,"[('hasDietType', 'Paleo'), ('hasCuisineRegion', 'Middle East & Anatolia')]",81,90656,1.0,1.0,1.0,1.0
706,662,"[('hasDietType', 'Paleo'), ('hasCuisineRegion', 'Oceania')]",28,90656,1.0,1.0,1.0,1.0
707,663,"[('hasDietType', 'Paleo'), ('hasCuisineRegion', 'Eastern Europe & Eurasia')]",27,90656,1.0,1.0,1.0,1.0
708,664,"[('hasDietType', 'Paleo'), ('hasCuisineRegion', 'Caribbean')]",15,90656,0.0,0.0,0.0,0.03333333333333333
709,665,"[('hasDietType', 'Paleo'), ('hasCuisineRegion', 'Sub-Saharan Africa')]",6,90656,0.0,0.0,0.0,0.06666666666666667
710,666,"[('hasDietType', 'Standard'), ('hasCuisineRegion', 'North America')]",24340,90656,1.0,1.0,1.0,1.0
711,667,"[('hasDietType', 'Standard'), ('hasCuisineRegion', 'Global')]",4299,90656,1.0,1.0,1.0,1.0
712,668,"[('hasDietType', 'Standard'), ('hasCuisineRegion', 'Mediterranean Europe')]",5643,90656,1.0,1.0,1.0,1.0
713,669,"[('hasDietType', 'Standard'), ('hasCuisineRegion', 'Northern/Western Europe')]",3843,90656,1.0,1.0,1.0,1.0
714,670,"[('hasDietType', 'Standard'), ('hasCuisineRegion', 'Latin America')]",2617,90656,1.0,1.0,1.0,1.0
715,671,"[('hasDietType', 'Standard'), ('hasCuisineRegion', 'East Asia')]",2481,90656,1.0,1.0,1.0,1.0
716,672,"[('hasDietType', 'Standard'), ('hasCuisineRegion', 'South Asia')]",1043,90656,1.0,1.0,1.0,1.0
717,673,"[('hasDietType', 'Standard'), ('hasCuisineRegion', 'Southeast Asia')]",1231,90656,1.0,1.0,1.0,1.0
718,674,"[('hasDietType', 'Standard'), ('hasCuisineRegion', 'Middle East & Anatolia')]",766,90656,1.0,1.0,1.0,1.0
719,675,"[('hasDietType', 'Standard'), ('hasCuisineRegion', 'Oceania')]",827,90656,0.0,1.0,1.0,0.5
720,676,"[('hasDietType', 'Standard'), ('hasCuisineRegion', 'Eastern Europe & Eurasia')]",680,90656,1.0,1.0,1.0,1.0
721,677,"[('hasDietType', 'Standard'), ('hasCuisineRegion', 'Caribbean')]",319,90656,0.0,1.0,1.0,0.3333333333333333
722,678,"[('hasDietType', 'Standard'), ('hasCuisineRegion', 'Sub-Saharan Africa')]",148,90656,0.0,0.0,0.0,0.06666666666666667
723,679,"[('hasDietType', 'Vegetarian'), ('usesCookingMethod', 'oven')]",18101,90656,1.0,1.0,1.0,1.0
724,680,"[('hasDietType', 'Vegetarian'), ('usesCookingMethod', 'pot')]",8500,90656,1.0,1.0,1.0,1.0
725,681,"[('hasDietType', 'Vegetarian'), ('usesCookingMethod', 'pan')]",5832,90656,1.0,1.0,1.0,1.0
726,682,"[('hasDietType', 'Vegetarian'), ('usesCookingMethod', 'no cook')]",1908,90656,1.0,1.0,1.0,1.0
727,683,"[('hasDietType', 'Vegetarian'), ('usesCookingMethod', 'barbecue')]",961,90656,1.0,1.0,1.0,1.0
728,684,"[('hasDietType', 'Vegetarian'), ('usesCookingMethod', 'air fryer')]",11,90656,0.0,0.0,0.0,0.030303030303030304
729,685,"[('hasDietType', 'Vegetarian'), ('usesCookingMethod', 'microwave')]",1918,90656,1.0,1.0,1.0,1.0
730,686,"[('hasDietType', 'Vegan'), ('usesCookingMethod', 'oven')]",2898,90656,1.0,1.0,1.0,1.0
731,687,"[('hasDietType', 'Vegan'), ('usesCookingMethod', 'pot')]",3737,90656,1.0,1.0,1.0,1.0
732,688,"[('hasDietType', 'Vegan'), ('usesCookingMethod', 'pan')]",2122,90656,1.0,1.0,1.0,1.0
733,689,"[('hasDietType', 'Vegan'), ('usesCookingMethod', 'no cook')]",1054,90656,1.0,1.0,1.0,1.0
734,690,"[('hasDietType', 'Vegan'), ('usesCookingMethod', 'barbecue')]",349,90656,1.0,1.0,1.0,1.0
735,691,"[('hasDietType', 'Vegan'), ('usesCookingMethod', 'air fryer')]",4,90656,0.0,0.0,0.0,0.0025974025974025974
736,692,"[('hasDietType', 'Vegan'), ('usesCookingMethod', 'microwave')]",403,90656,1.0,1.0,1.0,1.0
737,693,"[('hasDietType', 'Paleo'), ('usesCookingMethod', 'oven')]",368,90656,1.0,1.0,1.0,1.0
738,694,"[('hasDietType', 'Paleo'), ('usesCookingMethod', 'pot')]",332,90656,1.0,1.0,1.0,1.0
739,695,"[('hasDietType', 'Paleo'), ('usesCookingMethod', 'pan')]",443,90656,1.0,1.0,1.0,1.0
740,696,"[('hasDietType', 'Paleo'), ('usesCookingMethod', 'no cook')]",15,90656,0.0,1.0,1.0,0.25
741,697,"[('hasDietType', 'Paleo'), ('usesCookingMethod', 'barbecue')]",311,90656,1.0,1.0,1.0,1.0
742,698,"[('hasDietType', 'Paleo'), ('usesCookingMethod', 'air fryer')]",4,90656,0.0,0.0,0.0,0.047619047619047616
743,699,"[('hasDietType', 'Paleo'), ('usesCookingMethod', 'microwave')]",19,90656,0.0,0.0,1.0,0.125
744,700,"[('hasDietType', 'Standard'), ('usesCookingMethod', 'oven')]",19593,90656,1.0,1.0,1.0,1.0
745,701,"[('hasDietType', 'Standard'), ('usesCookingMethod', 'pot')]",21693,90656,1.0,1.0,1.0,1.0
746,702,"[('hasDietType', 'Standard'), ('usesCookingMethod', 'pan')]",21503,90656,1.0,1.0,1.0,1.0
747,703,"[('hasDietType', 'Standard'), ('usesCookingMethod', 'no cook')]",1554,90656,1.0,1.0,1.0,1.0
748,704,"[('hasDietType', 'Standard'), ('usesCookingMethod', 'barbecue')]",5300,90656,1.0,1.0,1.0,1.0
749,705,"[('hasDietType', 'Standard'), ('usesCookingMethod', 'air fryer')]",25,90656,0.0,1.0,1.0,0.3333333333333333
750,706,"[('hasDietType', 'Standard'), ('usesCookingMethod', 'microwave')]",1832,90656,1.0,1.0,1.0,1.0
751,707,"[('hasCuisineRegion', 'North America'), ('usesCookingMethod', 'oven')]",24436,90656,1.0,1.0,1.0,1.0
752,708,"[('hasCuisineRegion', 'North America'), ('usesCookingMethod', 'pot')]",15722,90656,1.0,1.0,1.0,1.0
753,709,"[('hasCuisineRegion', 'North America'), ('usesCookingMethod', 'pan')]",12615,90656,1.0,1.0,1.0,1.0
754,710,"[('hasCuisineRegion', 'North America'), ('usesCookingMethod', 'no cook')]",2280,90656,1.0,1.0,1.0,1.0
755,711,"[('hasCuisineRegion', 'North America'), ('usesCookingMethod', 'barbecue')]",3342,90656,1.0,1.0,1.0,1.0
756,712,"[('hasCuisineRegion', 'North America'), ('usesCookingMethod', 'air fryer')]",25,90656,0.0,1.0,1.0,0.5
757,713,"[('hasCuisineRegion', 'North America'), ('usesCookingMethod', 'microwave')]",2368,90656,1.0,1.0,1.0,1.0
758,714,"[('hasCuisineRegion', 'Global'), ('usesCookingMethod', 'oven')]",5362,90656,1.0,1.0,1.0,1.0
759,715,"[('hasCuisineRegion', 'Global'), ('usesCookingMethod', 'pot')]",3522,90656,1.0,1.0,1.0,1.0
760,716,"[('hasCuisineRegion', 'Global'), ('usesCookingMethod', 'pan')]",2739,90656,1.0,1.0,1.0,1.0
761,717,"[('hasCuisineRegion', 'Global'), ('usesCookingMethod', 'no cook')]",1013,90656,1.0,1.0,1.0,1.0
762,718,"[('hasCuisineRegion', 'Global'), ('usesCookingMethod', 'barbecue')]",789,90656,1.0,1.0,1.0,1.0
763,719,"[('hasCuisineRegion', 'Global'), ('usesCookingMethod', 'air fryer')]",11,90656,0.0,1.0,1.0,0.5
764,720,"[('hasCuisineRegion', 'Global'), ('usesCookingMethod', 'microwave')]",839,90656,1.0,1.0,1.0,1.0
765,721,"[('hasCuisineRegion', 'Mediterranean Europe'), ('usesCookingMethod', 'oven')]",3553,90656,1.0,1.0,1.0,1.0
766,722,"[('hasCuisineRegion', 'Mediterranean Europe'), ('usesCookingMethod', 'pot')]",4645,90656,1.0,1.0,1.0,1.0
767,723,"[('hasCuisineRegion', 'Mediterranean Europe'), ('usesCookingMethod', 'pan')]",4460,90656,1.0,1.0,1.0,1.0
768,724,"[('hasCuisineRegion', 'Mediterranean Europe'), ('usesCookingMethod', 'no cook')]",392,90656,1.0,1.0,1.0,1.0
769,725,"[('hasCuisineRegion', 'Mediterranean Europe'), ('usesCookingMethod', 'barbecue')]",871,90656,1.0,1.0,1.0,1.0
770,726,"[('hasCuisineRegion', 'Mediterranean Europe'), ('usesCookingMethod', 'air fryer')]",1,90656,0.0,0.0,0.0,0.00034153005464480874
771,727,"[('hasCuisineRegion', 'Mediterranean Europe'), ('usesCookingMethod', 'microwave')]",233,90656,0.0,1.0,1.0,0.3333333333333333
772,728,"[('hasCuisineRegion', 'Northern/Western Europe'), ('usesCookingMethod', 'oven')]",3762,90656,1.0,1.0,1.0,1.0
773,729,"[('hasCuisineRegion', 'Northern/Western Europe'), ('usesCookingMethod', 'pot')]",3291,90656,1.0,1.0,1.0,1.0
774,730,"[('hasCuisineRegion', 'Northern/Western Europe'), ('usesCookingMethod', 'pan')]",2648,90656,1.0,1.0,1.0,1.0
775,731,"[('hasCuisineRegion', 'Northern/Western Europe'), ('usesCookingMethod', 'no cook')]",214,90656,1.0,1.0,1.0,1.0
776,732,"[('hasCuisineRegion', 'Northern/Western Europe'), ('usesCookingMethod', 'barbecue')]",346,90656,1.0,1.0,1.0,1.0
777,733,"[('hasCuisineRegion', 'Northern/Western Europe'), ('usesCookingMethod', 'air fryer')]",1,90656,0.0,0.0,0.0,0.0002745744096650192
778,734,"[('hasCuisineRegion', 'Northern/Western Europe'), ('usesCookingMethod', 'microwave')]",220,90656,1.0,1.0,1.0,1.0
779,735,"[('hasCuisineRegion', 'Latin America'), ('usesCookingMethod', 'oven')]",1486,90656,1.0,1.0,1.0,1.0
780,736,"[('hasCuisineRegion', 'Latin America'), ('usesCookingMethod', 'pot')]",1611,90656,1.0,1.0,1.0,1.0
781,737,"[('hasCuisineRegion', 'Latin America'), ('usesCookingMethod', 'pan')]",1922,90656,1.0,1.0,1.0,1.0
782,738,"[('hasCuisineRegion', 'Latin America'), ('usesCookingMethod', 'no cook')]",226,90656,1.0,1.0,1.0,1.0
783,739,"[('hasCuisineRegion', 'Latin America'), ('usesCookingMethod', 'barbecue')]",448,90656,0.0,1.0,1.0,0.5
784,740,"[('hasCuisineRegion', 'Latin America'), ('usesCookingMethod', 'air fryer')]",1,90656,0.0,0.0,0.0,0.00045495905368516835
785,741,"[('hasCuisineRegion', 'Latin America'), ('usesCookingMethod', 'microwave')]",232,90656,0.0,1.0,1.0,0.3333333333333333
786,742,"[('hasCuisineRegion', 'East Asia'), ('usesCookingMethod', 'oven')]",490,90656,1.0,1.0,1.0,1.0
787,743,"[('hasCuisineRegion', 'East Asia'), ('usesCookingMethod', 'pot')]",1361,90656,1.0,1.0,1.0,1.0
788,744,"[('hasCuisineRegion', 'East Asia'), ('usesCookingMethod', 'pan')]",2012,90656,1.0,1.0,1.0,1.0
789,745,"[('hasCuisineRegion', 'East Asia'), ('usesCookingMethod', 'no cook')]",98,90656,0.0,1.0,1.0,0.5
790,746,"[('hasCuisineRegion', 'East Asia'), ('usesCookingMethod', 'barbecue')]",345,90656,1.0,1.0,1.0,1.0
791,747,"[('hasCuisineRegion', 'East Asia'), ('usesCookingMethod', 'air fryer')]",3,90656,0.0,0.0,0.0,0.02857142857142857
792,748,"[('hasCuisineRegion', 'East Asia'), ('usesCookingMethod', 'microwave')]",97,90656,1.0,1.0,1.0,1.0
793,749,"[('hasCuisineRegion', 'South Asia'), ('usesCookingMethod', 'oven')]",301,90656,0.0,1.0,1.0,0.3333333333333333
794,750,"[('hasCuisineRegion', 'South Asia'), ('usesCookingMethod', 'pot')]",1191,90656,0.0,1.0,1.0,0.5
795,751,"[('hasCuisineRegion', 'South Asia'), ('usesCookingMethod', 'pan')]",1119,90656,1.0,1.0,1.0,1.0
796,752,"[('hasCuisineRegion', 'South Asia'), ('usesCookingMethod', 'no cook')]",68,90656,1.0,1.0,1.0,1.0
797,753,"[('hasCuisineRegion', 'South Asia'), ('usesCookingMethod', 'barbecue')]",157,90656,0.0,1.0,1.0,0.5
798,754,"[('hasCuisineRegion', 'South Asia'), ('usesCookingMethod', 'air fryer')]",2,90656,0.0,0.0,0.0,0.008
799,755,"[('hasCuisineRegion', 'South Asia'), ('usesCookingMethod', 'microwave')]",44,90656,0.0,1.0,1.0,0.5
800,756,"[('hasCuisineRegion', 'Southeast Asia'), ('usesCookingMethod', 'oven')]",190,90656,1.0,1.0,1.0,1.0
801,757,"[('hasCuisineRegion', 'Southeast Asia'), ('usesCookingMethod', 'pot')]",863,90656,1.0,1.0,1.0,1.0
802,758,"[('hasCuisineRegion', 'Southeast Asia'), ('usesCookingMethod', 'pan')]",863,90656,0.0,1.0,1.0,0.5
803,759,"[('hasCuisineRegion', 'Southeast Asia'), ('usesCookingMethod', 'no cook')]",55,90656,1.0,1.0,1.0,1.0
804,760,"[('hasCuisineRegion', 'Southeast Asia'), ('usesCookingMethod', 'barbecue')]",224,90656,1.0,1.0,1.0,1.0
805,761,"[('hasCuisineRegion', 'Southeast Asia'), ('usesCookingMethod', 'air fryer')]",1,90656,0.0,0.0,0.0,9.238728750923873e-05
806,762,"[('hasCuisineRegion', 'Southeast Asia'), ('usesCookingMethod', 'microwave')]",37,90656,0.0,1.0,1.0,0.2
807,763,"[('hasCuisineRegion', 'Middle East & Anatolia'), ('usesCookingMethod', 'oven')]",446,90656,1.0,1.0,1.0,1.0
808,764,"[('hasCuisineRegion', 'Middle East & Anatolia'), ('usesCookingMethod', 'pot')]",919,90656,1.0,1.0,1.0,1.0
809,765,"[('hasCuisineRegion', 'Middle East & Anatolia'), ('usesCookingMethod', 'pan')]",619,90656,0.0,1.0,1.0,0.3333333333333333
810,766,"[('hasCuisineRegion', 'Middle East & Anatolia'), ('usesCookingMethod', 'no cook')]",70,90656,1.0,1.0,1.0,1.0
811,767,"[('hasCuisineRegion', 'Middle East & Anatolia'), ('usesCookingMethod', 'barbecue')]",147,90656,1.0,1.0,1.0,1.0
812,768,"[('hasCuisineRegion', 'Middle East & Anatolia'), ('usesCookingMethod', 'microwave')]",21,90656,0.0,1.0,1.0,0.3333333333333333
813,769,"[('hasCuisineRegion', 'Oceania'), ('usesCookingMethod', 'oven')]",766,90656,1.0,1.0,1.0,1.0
814,770,"[('hasCuisineRegion', 'Oceania'), ('usesCookingMethod', 'pot')]",587,90656,1.0,1.0,1.0,1.0
815,771,"[('hasCuisineRegion', 'Oceania'), ('usesCookingMethod', 'pan')]",569,90656,1.0,1.0,1.0,1.0
816,772,"[('hasCuisineRegion', 'Oceania'), ('usesCookingMethod', 'no cook')]",58,90656,1.0,1.0,1.0,1.0
817,773,"[('hasCuisineRegion', 'Oceania'), ('usesCookingMethod', 'barbecue')]",223,90656,1.0,1.0,1.0,1.0
818,774,"[('hasCuisineRegion', 'Oceania'), ('usesCookingMethod', 'microwave')]",93,90656,1.0,1.0,1.0,1.0
819,775,"[('hasCuisineRegion', 'Eastern Europe & Eurasia'), ('usesCookingMethod', 'oven')]",297,90656,1.0,1.0,1.0,1.0
820,776,"[('hasCuisineRegion', 'Eastern Europe & Eurasia'), ('usesCookingMethod', 'pot')]",625,90656,0.0,1.0,1.0,0.3333333333333333
821,777,"[('hasCuisineRegion', 'Eastern Europe & Eurasia'), ('usesCookingMethod', 'pan')]",476,90656,1.0,1.0,1.0,1.0
822,778,"[('hasCuisineRegion', 'Eastern Europe & Eurasia'), ('usesCookingMethod', 'no cook')]",32,90656,0.0,1.0,1.0,0.5
823,779,"[('hasCuisineRegion', 'Eastern Europe & Eurasia'), ('usesCookingMethod', 'barbecue')]",31,90656,0.0,1.0,1.0,0.5
824,780,"[('hasCuisineRegion', 'Eastern Europe & Eurasia'), ('usesCookingMethod', 'microwave')]",12,90656,0.0,0.0,1.0,0.16666666666666666
825,781,"[('hasCuisineRegion', 'Caribbean'), ('usesCookingMethod', 'oven')]",120,90656,1.0,1.0,1.0,1.0
826,782,"[('hasCuisineRegion', 'Caribbean'), ('usesCookingMethod', 'pot')]",209,90656,0.0,1.0,1.0,0.2
827,783,"[('hasCuisineRegion', 'Caribbean'), ('usesCookingMethod', 'pan')]",156,90656,1.0,1.0,1.0,1.0
828,784,"[('hasCuisineRegion', 'Caribbean'), ('usesCookingMethod', 'no cook')]",35,90656,0.0,1.0,1.0,0.5
829,785,"[('hasCuisineRegion', 'Caribbean'), ('usesCookingMethod', 'barbecue')]",121,90656,1.0,1.0,1.0,1.0
830,786,"[('hasCuisineRegion', 'Caribbean'), ('usesCookingMethod', 'microwave')]",3,90656,0.0,0.0,0.0,0.00014590020426028595
831,787,"[('hasCuisineRegion', 'Sub-Saharan Africa'), ('usesCookingMethod', 'oven')]",72,90656,0.0,1.0,1.0,0.3333333333333333
832,788,"[('hasCuisineRegion', 'Sub-Saharan Africa'), ('usesCookingMethod', 'pot')]",190,90656,0.0,1.0,1.0,0.5
833,789,"[('hasCuisineRegion', 'Sub-Saharan Africa'), ('usesCookingMethod', 'pan')]",105,90656,0.0,1.0,1.0,0.25
834,790,"[('hasCuisineRegion', 'Sub-Saharan Africa'), ('usesCookingMethod', 'no cook')]",28,90656,1.0,1.0,1.0,1.0
835,791,"[('hasCuisineRegion', 'Sub-Saharan Africa'), ('usesCookingMethod', 'barbecue')]",19,90656,0.0,0.0,0.0,0.058823529411764705
836,792,"[('hasCuisineRegion', 'Sub-Saharan Africa'), ('usesCookingMethod', 'microwave')]",5,90656,0.0,0.0,0.0,0.0032258064516129032
