scenario_global_id,scenario_index_in_size,criteria,matching_recipe_count,candidate_recipe_count,hits@1,hits@5,hits@10,mrr
19544,15036,"[('HasCalorieLevel', 'Low Calorie'), ('hasDietType', 'Vegetarian'), ('hasCuisineRegion', 'North America'), ('usesCookingMethod', 'barbecue')]",224,90656,1.0,1.0,1.0,1.0
19545,15037,"[('HasFatLevel', 'High Fat'), ('HasCalorieLevel', 'Medium Calorie'), ('isForMealType', 'lunch'), ('hasCuisineRegion', 'Latin America')]",216,90656,1.0,1.0,1.0,1.0
19546,15038,"[('HasFatLevel', 'Low Fat'), ('HasCalorieLevel', 'Medium Calorie'), ('hasDietType', 'Vegan'), ('hasCuisineRegion', 'North America')]",206,90656,0.0,1.0,1.0,0.5
19547,15039,"[('HasCarbLevel', 'High Carb'), ('HasFatLevel', 'High Fat'), ('isForMealType', 'lunch'), ('usesCookingMethod', 'oven')]",252,90656,1.0,1.0,1.0,1.0
19548,15040,"[('HasProteinLevel', 'Medium Protein'), ('HasCarbLevel', 'Medium Carb'), ('HasCalorieLevel', 'Low Calorie'), ('usesCookingMethod', 'oven')]",300,90656,1.0,1.0,1.0,1.0
19549,15041,"[('HasCarbLevel', 'Low Carb'), ('HasCalorieLevel', 'Low Calorie'), ('isForMealType', 'drink'), ('hasCuisineRegion', 'Global')]",336,90656,1.0,1.0,1.0,1.0
19550,15042,"[('HasCarbLevel', 'Low Carb'), ('HasFatLevel', 'High Fat'), ('hasDietType', 'Paleo'), ('hasCuisineRegion', 'North America')]",258,90656,1.0,1.0,1.0,1.0
19551,15043,"[('HasProteinLevel', 'Medium Protein'), ('isForMealType', 'dinner'), ('hasCuisineRegion', 'Northern/Western Europe'), ('usesCookingMethod', 'pot')]",199,90656,1.0,1.0,1.0,1.0
19552,15044,"[('HasCarbLevel', 'Low Carb'), ('hasDietType', 'Vegetarian'), ('hasCuisineRegion', 'Global'), ('usesCookingMethod', 'microwave')]",292,90656,1.0,1.0,1.0,1.0
19553,15045,"[('HasCalorieLevel', 'Low Calorie'), ('isForMealType', 'dessert'), ('hasDietType', 'Standard'), ('usesCookingMethod', 'pot')]",301,90656,1.0,1.0,1.0,1.0
19554,15046,"[('HasProteinLevel', 'High Protein'), ('HasCarbLevel', 'Medium Carb'), ('HasFatLevel', 'Low Fat'), ('isForMealType', 'lunch')]",292,90656,1.0,1.0,1.0,1.0
19555,15047,"[('HasProteinLevel', 'High Protein'), ('HasCarbLevel', 'Medium Carb'), ('HasCalorieLevel', 'Medium Calorie'), ('usesCookingMethod', 'microwave')]",332,90656,1.0,1.0,1.0,1.0
19556,15048,"[('HasProteinLevel', 'Low Protein'), ('hasDietType', 'Standard'), ('hasCuisineRegion', 'Global'), ('usesCookingMethod', 'pan')]",244,90656,1.0,1.0,1.0,1.0
19557,15049,"[('HasCarbLevel', 'Medium Carb'), ('HasCalorieLevel', 'Low Calorie'), ('isForMealType', 'lunch'), ('hasDietType', 'Vegetarian')]",209,90656,1.0,1.0,1.0,1.0
19558,15050,"[('HasCalorieLevel', 'High Calorie'), ('isForMealType', 'lunch'), ('hasCuisineRegion', 'Mediterranean Europe'), ('usesCookingMethod', 'pot')]",201,90656,1.0,1.0,1.0,1.0
19559,15051,"[('HasCarbLevel', 'Low Carb'), ('isForMealType', 'dinner'), ('hasDietType', 'Paleo'), ('hasCuisineRegion', 'Mediterranean Europe')]",207,90656,1.0,1.0,1.0,1.0
19560,15052,"[('HasFatLevel', 'High Fat'), ('HasCalorieLevel', 'Medium Calorie'), ('isForMealType', 'dessert'), ('usesCookingMethod', 'pan')]",202,90656,1.0,1.0,1.0,1.0
19561,15053,"[('HasFatLevel', 'Low Fat'), ('isForMealType', 'dessert'), ('hasDietType', 'Standard'), ('usesCookingMethod', 'pot')]",212,90656,1.0,1.0,1.0,1.0
19562,15054,"[('HasCarbLevel', 'Medium Carb'), ('HasFatLevel', 'Low Fat'), ('hasDietType', 'Vegan'), ('usesCookingMethod', 'oven')]",294,90656,1.0,1.0,1.0,1.0
19563,15055,"[('HasProteinLevel', 'Low Protein'), ('HasCarbLevel', 'Medium Carb'), ('hasDietType', 'Vegetarian'), ('usesCookingMethod', 'pan')]",315,90656,1.0,1.0,1.0,1.0
19564,15056,"[('HasProteinLevel', 'Low Protein'), ('HasCarbLevel', 'High Carb'), ('hasCuisineRegion', 'North America'), ('usesCookingMethod', 'pot')]",312,90656,0.0,1.0,1.0,0.5
19565,15057,"[('HasProteinLevel', 'Low Protein'), ('HasFatLevel', 'High Fat'), ('isForMealType', 'dinner'), ('usesCookingMethod', 'pot')]",201,90656,1.0,1.0,1.0,1.0
19566,15058,"[('HasProteinLevel', 'High Protein'), ('HasCarbLevel', 'High Carb'), ('hasDietType', 'Standard'), ('hasCuisineRegion', 'Northern/Western Europe')]",226,90656,1.0,1.0,1.0,1.0
19567,15059,"[('HasProteinLevel', 'Medium Protein'), ('HasCarbLevel', 'Medium Carb'), ('hasDietType', 'Vegetarian'), ('hasCuisineRegion', 'Northern/Western Europe')]",311,90656,1.0,1.0,1.0,1.0
19568,15060,"[('HasFatLevel', 'High Fat'), ('isForMealType', 'dessert'), ('hasDietType', 'Vegetarian'), ('usesCookingMethod', 'microwave')]",312,90656,1.0,1.0,1.0,1.0
19569,15061,"[('HasFatLevel', 'High Fat'), ('isForMealType', 'lunch'), ('hasDietType', 'Standard'), ('hasCuisineRegion', 'Latin America')]",299,90656,1.0,1.0,1.0,1.0
19570,15062,"[('HasFatLevel', 'High Fat'), ('HasCalorieLevel', 'Medium Calorie'), ('isForMealType', 'dinner'), ('usesCookingMethod', 'microwave')]",282,90656,1.0,1.0,1.0,1.0
19571,15063,"[('HasFatLevel', 'High Fat'), ('HasCalorieLevel', 'Medium Calorie'), ('isForMealType', 'brunch'), ('hasCuisineRegion', 'Northern/Western Europe')]",273,90656,1.0,1.0,1.0,1.0
19572,15064,"[('HasCalorieLevel', 'Low Calorie'), ('isForMealType', 'dessert'), ('hasDietType', 'Vegetarian'), ('usesCookingMethod', 'pan')]",257,90656,0.0,1.0,1.0,0.5
19573,15065,"[('HasProteinLevel', 'High Protein'), ('isForMealType', 'breakfast'), ('hasDietType', 'Vegetarian'), ('hasCuisineRegion', 'North America')]",306,90656,1.0,1.0,1.0,1.0
19574,15066,"[('HasProteinLevel', 'Medium Protein'), ('HasFatLevel', 'Medium Fat'), ('hasCuisineRegion', 'Northern/Western Europe'), ('usesCookingMethod', 'pot')]",322,90656,1.0,1.0,1.0,1.0
19575,15067,"[('HasFatLevel', 'High Fat'), ('isForMealType', 'dessert'), ('hasDietType', 'Vegetarian'), ('usesCookingMethod', 'pan')]",216,90656,0.0,1.0,1.0,0.3333333333333333
19576,15068,"[('HasProteinLevel', 'High Protein'), ('isForMealType', 'brunch'), ('hasDietType', 'Vegetarian'), ('usesCookingMethod', 'pot')]",197,90656,1.0,1.0,1.0,1.0
19577,15069,"[('HasCarbLevel', 'Low Carb'), ('HasFatLevel', 'Low Fat'), ('isForMealType', 'lunch'), ('hasCuisineRegion', 'Mediterranean Europe')]",323,90656,1.0,1.0,1.0,1.0
19578,15070,"[('HasProteinLevel', 'Low Protein'), ('hasDietType', 'Vegan'), ('hasCuisineRegion', 'Global'), ('usesCookingMethod', 'pan')]",194,90656,1.0,1.0,1.0,1.0
19579,15071,"[('HasProteinLevel', 'Medium Protein'), ('HasCarbLevel', 'Low Carb'), ('HasFatLevel', 'Low Fat'), ('isForMealType', 'starter')]",248,90656,1.0,1.0,1.0,1.0
19580,15072,"[('HasCarbLevel', 'Medium Carb'), ('HasFatLevel', 'High Fat'), ('isForMealType', 'starter'), ('usesCookingMethod', 'pot')]",288,90656,1.0,1.0,1.0,1.0
19581,15073,"[('HasProteinLevel', 'Medium Protein'), ('HasFatLevel', 'High Fat'), ('isForMealType', 'brunch'), ('hasCuisineRegion', 'North America')]",324,90656,1.0,1.0,1.0,1.0
19582,15074,"[('HasProteinLevel', 'Low Protein'), ('HasFatLevel', 'Low Fat'), ('HasCalorieLevel', 'Low Calorie'), ('hasCuisineRegion', 'Oceania')]",212,90656,1.0,1.0,1.0,1.0
19583,15075,"[('HasProteinLevel', 'High Protein'), ('HasCalorieLevel', 'High Calorie'), ('isForMealType', 'brunch'), ('hasCuisineRegion', 'North America')]",331,90656,1.0,1.0,1.0,1.0
19584,15076,"[('HasProteinLevel', 'Low Protein'), ('HasCarbLevel', 'Medium Carb'), ('hasDietType', 'Vegetarian'), ('usesCookingMethod', 'microwave')]",281,90656,1.0,1.0,1.0,1.0
19585,15077,"[('HasCarbLevel', 'High Carb'), ('isForMealType', 'brunch'), ('hasCuisineRegion', 'North America'), ('usesCookingMethod', 'oven')]",291,90656,1.0,1.0,1.0,1.0
19586,15078,"[('HasProteinLevel', 'Medium Protein'), ('HasCalorieLevel', 'Medium Calorie'), ('isForMealType', 'dinner'), ('hasDietType', 'Vegan')]",313,90656,1.0,1.0,1.0,1.0
19587,15079,"[('HasCarbLevel', 'Low Carb'), ('isForMealType', 'snack'), ('hasCuisineRegion', 'North America'), ('usesCookingMethod', 'microwave')]",241,90656,1.0,1.0,1.0,1.0
19588,15080,"[('HasFatLevel', 'Medium Fat'), ('isForMealType', 'dinner'), ('hasDietType', 'Vegan'), ('usesCookingMethod', 'oven')]",258,90656,1.0,1.0,1.0,1.0
19589,15081,"[('HasFatLevel', 'High Fat'), ('isForMealType', 'starter'), ('hasDietType', 'Vegetarian'), ('hasCuisineRegion', 'North America')]",275,90656,1.0,1.0,1.0,1.0
19590,15082,"[('HasProteinLevel', 'High Protein'), ('HasCarbLevel', 'High Carb'), ('hasCuisineRegion', 'East Asia'), ('usesCookingMethod', 'pan')]",216,90656,1.0,1.0,1.0,1.0
19591,15083,"[('HasCarbLevel', 'Medium Carb'), ('hasDietType', 'Standard'), ('hasCuisineRegion', 'East Asia'), ('usesCookingMethod', 'pot')]",263,90656,1.0,1.0,1.0,1.0
19592,15084,"[('HasCarbLevel', 'High Carb'), ('HasCalorieLevel', 'Medium Calorie'), ('isForMealType', 'lunch'), ('usesCookingMethod', 'oven')]",214,90656,1.0,1.0,1.0,1.0
19593,15085,"[('HasProteinLevel', 'Medium Protein'), ('HasFatLevel', 'Low Fat'), ('hasDietType', 'Vegan'), ('usesCookingMethod', 'pot')]",276,90656,1.0,1.0,1.0,1.0
19594,15086,"[('HasCalorieLevel', 'High Calorie'), ('isForMealType', 'starter'), ('hasDietType', 'Standard'), ('usesCookingMethod', 'pot')]",276,90656,1.0,1.0,1.0,1.0
19595,15087,"[('HasProteinLevel', 'Low Protein'), ('HasCalorieLevel', 'Low Calorie'), ('hasCuisineRegion', 'Oceania'), ('usesCookingMethod', 'oven')]",220,90656,1.0,1.0,1.0,1.0
19596,15088,"[('HasProteinLevel', 'High Protein'), ('HasCarbLevel', 'Medium Carb'), ('isForMealType', 'snack'), ('usesCookingMethod', 'pan')]",343,90656,1.0,1.0,1.0,1.0
19597,15089,"[('HasFatLevel', 'High Fat'), ('isForMealType', 'dessert'), ('hasCuisineRegion', 'Northern/Western Europe'), ('usesCookingMethod', 'pot')]",206,90656,1.0,1.0,1.0,1.0
19598,15090,"[('HasFatLevel', 'Low Fat'), ('isForMealType', 'starter'), ('hasCuisineRegion', 'Global'), ('usesCookingMethod', 'pot')]",197,90656,1.0,1.0,1.0,1.0
19599,15091,"[('HasProteinLevel', 'Low Protein'), ('isForMealType', 'dinner'), ('hasCuisineRegion', 'Northern/Western Europe'), ('usesCookingMethod', 'pan')]",226,90656,1.0,1.0,1.0,1.0
19600,15092,"[('HasCalorieLevel', 'Low Calorie'), ('hasDietType', 'Vegetarian'), ('hasCuisineRegion', 'Global'), ('usesCookingMethod', 'microwave')]",270,90656,1.0,1.0,1.0,1.0
19601,15093,"[('HasProteinLevel', 'High Protein'), ('isForMealType', 'dinner'), ('hasDietType', 'Vegan'), ('usesCookingMethod', 'pan')]",206,90656,1.0,1.0,1.0,1.0
19602,15094,"[('HasCarbLevel', 'Medium Carb'), ('HasFatLevel', 'High Fat'), ('hasCuisineRegion', 'North America'), ('usesCookingMethod', 'microwave')]",281,90656,1.0,1.0,1.0,1.0
19603,15095,"[('HasProteinLevel', 'Low Protein'), ('HasCarbLevel', 'Medium Carb'), ('HasFatLevel', 'Low Fat'), ('isForMealType', 'dinner')]",315,90656,1.0,1.0,1.0,1.0
19604,15096,"[('HasProteinLevel', 'Low Protein'), ('HasCarbLevel', 'High Carb'), ('hasDietType', 'Standard'), ('usesCookingMethod', 'oven')]",238,90656,1.0,1.0,1.0,1.0
19605,15097,"[('HasProteinLevel', 'High Protein'), ('HasCarbLevel', 'High Carb'), ('hasDietType', 'Vegetarian'), ('hasCuisineRegion', 'Mediterranean Europe')]",238,90656,1.0,1.0,1.0,1.0
19606,15098,"[('HasProteinLevel', 'High Protein'), ('HasFatLevel', 'Medium Fat'), ('HasCalorieLevel', 'Medium Calorie'), ('hasCuisineRegion', 'Oceania')]",201,90656,1.0,1.0,1.0,1.0
19607,15099,"[('HasProteinLevel', 'High Protein'), ('HasCarbLevel', 'Medium Carb'), ('HasCalorieLevel', 'High Calorie'), ('isForMealType', 'brunch')]",216,90656,1.0,1.0,1.0,1.0
19608,15100,"[('HasFatLevel', 'High Fat'), ('isForMealType', 'dinner'), ('hasCuisineRegion', 'Mediterranean Europe'), ('usesCookingMethod', 'barbecue')]",247,90656,1.0,1.0,1.0,1.0
19609,15101,"[('HasProteinLevel', 'Low Protein'), ('HasCarbLevel', 'Low Carb'), ('HasCalorieLevel', 'Medium Calorie'), ('hasCuisineRegion', 'Northern/Western Europe')]",284,90656,1.0,1.0,1.0,1.0
19610,15102,"[('HasCarbLevel', 'Medium Carb'), ('isForMealType', 'lunch'), ('hasDietType', 'Standard'), ('hasCuisineRegion', 'Latin America')]",302,90656,1.0,1.0,1.0,1.0
19611,15103,"[('HasProteinLevel', 'Medium Protein'), ('HasFatLevel', 'High Fat'), ('hasCuisineRegion', 'Global'), ('usesCookingMethod', 'oven')]",340,90656,1.0,1.0,1.0,1.0
19612,15104,"[('HasCarbLevel', 'Low Carb'), ('HasFatLevel', 'Medium Fat'), ('isForMealType', 'dinner'), ('hasCuisineRegion', 'South Asia')]",260,90656,1.0,1.0,1.0,1.0
19613,15105,"[('HasFatLevel', 'Low Fat'), ('isForMealType', 'breakfast'), ('hasCuisineRegion', 'Global'), ('usesCookingMethod', 'oven')]",199,90656,1.0,1.0,1.0,1.0
19614,15106,"[('HasProteinLevel', 'High Protein'), ('HasCarbLevel', 'Medium Carb'), ('HasCalorieLevel', 'High Calorie'), ('hasDietType', 'Vegetarian')]",250,90656,1.0,1.0,1.0,1.0
19615,15107,"[('HasProteinLevel', 'Low Protein'), ('HasCalorieLevel', 'Low Calorie'), ('hasDietType', 'Vegan'), ('hasCuisineRegion', 'Latin America')]",241,90656,1.0,1.0,1.0,1.0
19616,15108,"[('HasCarbLevel', 'Low Carb'), ('HasCalorieLevel', 'Medium Calorie'), ('isForMealType', 'lunch'), ('hasCuisineRegion', 'Northern/Western Europe')]",210,90656,1.0,1.0,1.0,1.0
19617,15109,"[('HasCalorieLevel', 'Low Calorie'), ('isForMealType', 'snack'), ('hasCuisineRegion', 'North America'), ('usesCookingMethod', 'microwave')]",197,90656,1.0,1.0,1.0,1.0
19618,15110,"[('HasProteinLevel', 'Low Protein'), ('HasCalorieLevel', 'Medium Calorie'), ('isForMealType', 'starter'), ('usesCookingMethod', 'oven')]",209,90656,1.0,1.0,1.0,1.0
19619,15111,"[('HasFatLevel', 'High Fat'), ('isForMealType', 'dinner'), ('hasDietType', 'Standard'), ('hasCuisineRegion', 'Oceania')]",244,90656,1.0,1.0,1.0,1.0
19620,15112,"[('HasCarbLevel', 'Low Carb'), ('HasCalorieLevel', 'Medium Calorie'), ('hasDietType', 'Standard'), ('hasCuisineRegion', 'South Asia')]",324,90656,1.0,1.0,1.0,1.0
19621,15113,"[('HasCarbLevel', 'High Carb'), ('HasCalorieLevel', 'Medium Calorie'), ('hasDietType', 'Vegetarian'), ('hasCuisineRegion', 'Global')]",224,90656,1.0,1.0,1.0,1.0
19622,15114,"[('HasProteinLevel', 'High Protein'), ('HasFatLevel', 'Medium Fat'), ('hasDietType', 'Vegetarian'), ('hasCuisineRegion', 'Mediterranean Europe')]",305,90656,1.0,1.0,1.0,1.0
19623,15115,"[('HasProteinLevel', 'High Protein'), ('HasCalorieLevel', 'Medium Calorie'), ('hasCuisineRegion', 'South Asia'), ('usesCookingMethod', 'pot')]",340,90656,1.0,1.0,1.0,1.0
19624,15116,"[('HasProteinLevel', 'High Protein'), ('HasCalorieLevel', 'High Calorie'), ('isForMealType', 'brunch'), ('usesCookingMethod', 'pot')]",204,90656,1.0,1.0,1.0,1.0
19625,15117,"[('HasCarbLevel', 'High Carb'), ('HasFatLevel', 'High Fat'), ('HasCalorieLevel', 'Medium Calorie'), ('isForMealType', 'dinner')]",269,90656,1.0,1.0,1.0,1.0
19626,15118,"[('HasFatLevel', 'Low Fat'), ('HasCalorieLevel', 'Low Calorie'), ('isForMealType', 'starter'), ('usesCookingMethod', 'barbecue')]",288,90656,1.0,1.0,1.0,1.0
19627,15119,"[('HasProteinLevel', 'Medium Protein'), ('HasFatLevel', 'Low Fat'), ('isForMealType', 'lunch'), ('usesCookingMethod', 'oven')]",209,90656,1.0,1.0,1.0,1.0
19628,15120,"[('HasProteinLevel', 'Low Protein'), ('HasCarbLevel', 'Low Carb'), ('HasCalorieLevel', 'Medium Calorie'), ('isForMealType', 'lunch')]",249,90656,1.0,1.0,1.0,1.0
19629,15121,"[('HasCarbLevel', 'Low Carb'), ('HasCalorieLevel', 'Medium Calorie'), ('hasCuisineRegion', 'South Asia'), ('usesCookingMethod', 'pot')]",211,90656,0.0,1.0,1.0,0.5
19630,15122,"[('HasCalorieLevel', 'Low Calorie'), ('hasDietType', 'Standard'), ('hasCuisineRegion', 'East Asia'), ('usesCookingMethod', 'pot')]",337,90656,1.0,1.0,1.0,1.0
19631,15123,"[('isForMealType', 'starter'), ('hasDietType', 'Standard'), ('hasCuisineRegion', 'Mediterranean Europe'), ('usesCookingMethod', 'oven')]",262,90656,1.0,1.0,1.0,1.0
19632,15124,"[('HasCarbLevel', 'Medium Carb'), ('HasFatLevel', 'Medium Fat'), ('hasCuisineRegion', 'Latin America'), ('usesCookingMethod', 'oven')]",200,90656,1.0,1.0,1.0,1.0
19633,15125,"[('HasCarbLevel', 'Medium Carb'), ('HasCalorieLevel', 'Low Calorie'), ('isForMealType', 'dessert'), ('usesCookingMethod', 'pot')]",312,90656,1.0,1.0,1.0,1.0
19634,15126,"[('HasProteinLevel', 'Low Protein'), ('isForMealType', 'dinner'), ('hasDietType', 'Vegan'), ('usesCookingMethod', 'oven')]",337,90656,1.0,1.0,1.0,1.0
19635,15127,"[('HasProteinLevel', 'Low Protein'), ('HasFatLevel', 'Medium Fat'), ('isForMealType', 'dessert'), ('usesCookingMethod', 'pan')]",341,90656,0.0,1.0,1.0,0.3333333333333333
19636,15128,"[('HasCarbLevel', 'High Carb'), ('isForMealType', 'dessert'), ('hasCuisineRegion', 'Northern/Western Europe'), ('usesCookingMethod', 'oven')]",195,90656,1.0,1.0,1.0,1.0
19637,15129,"[('HasCalorieLevel', 'Low Calorie'), ('isForMealType', 'lunch'), ('hasDietType', 'Vegan'), ('hasCuisineRegion', 'Mediterranean Europe')]",211,90656,1.0,1.0,1.0,1.0
19638,15130,"[('HasProteinLevel', 'Low Protein'), ('HasFatLevel', 'Medium Fat'), ('isForMealType', 'breakfast'), ('hasCuisineRegion', 'Global')]",237,90656,1.0,1.0,1.0,1.0
19639,15131,"[('HasCarbLevel', 'Medium Carb'), ('HasFatLevel', 'High Fat'), ('HasCalorieLevel', 'High Calorie'), ('usesCookingMethod', 'barbecue')]",301,90656,1.0,1.0,1.0,1.0
19640,15132,"[('HasCalorieLevel', 'High Calorie'), ('isForMealType', 'dinner'), ('hasDietType', 'Standard'), ('hasCuisineRegion', 'East Asia')]",323,90656,1.0,1.0,1.0,1.0
19641,15133,"[('HasCarbLevel', 'Low Carb'), ('HasCalorieLevel', 'Low Calorie'), ('isForMealType', 'dinner'), ('hasCuisineRegion', 'South Asia')]",268,90656,1.0,1.0,1.0,1.0
19642,15134,"[('HasCarbLevel', 'Low Carb'), ('isForMealType', 'dessert'), ('hasCuisineRegion', 'Northern/Western Europe'), ('usesCookingMethod', 'pot')]",196,90656,1.0,1.0,1.0,1.0
19643,15135,"[('HasProteinLevel', 'Low Protein'), ('HasCarbLevel', 'Low Carb'), ('HasFatLevel', 'High Fat'), ('usesCookingMethod', 'no cook')]",203,90656,1.0,1.0,1.0,1.0
19644,15136,"[('HasProteinLevel', 'High Protein'), ('HasCarbLevel', 'Medium Carb'), ('HasFatLevel', 'Medium Fat'), ('hasCuisineRegion', 'Northern/Western Europe')]",207,90656,1.0,1.0,1.0,1.0
19645,15137,"[('HasCarbLevel', 'Low Carb'), ('isForMealType', 'dessert'), ('hasDietType', 'Vegan'), ('usesCookingMethod', 'pot')]",237,90656,1.0,1.0,1.0,1.0
19646,15138,"[('HasCarbLevel', 'Medium Carb'), ('HasCalorieLevel', 'Medium Calorie'), ('isForMealType', 'lunch'), ('usesCookingMethod', 'barbecue')]",297,90656,1.0,1.0,1.0,1.0
19647,15139,"[('HasProteinLevel', 'Low Protein'), ('isForMealType', 'snack'), ('hasDietType', 'Vegetarian'), ('usesCookingMethod', 'pot')]",268,90656,1.0,1.0,1.0,1.0
19648,15140,"[('HasCarbLevel', 'Low Carb'), ('HasFatLevel', 'Medium Fat'), ('isForMealType', 'dessert'), ('usesCookingMethod', 'no cook')]",295,90656,1.0,1.0,1.0,1.0
19649,15141,"[('isForMealType', 'dinner'), ('hasDietType', 'Standard'), ('hasCuisineRegion', 'Oceania'), ('usesCookingMethod', 'oven')]",208,90656,1.0,1.0,1.0,1.0
19650,15142,"[('HasProteinLevel', 'Low Protein'), ('HasFatLevel', 'Medium Fat'), ('isForMealType', 'starter'), ('hasCuisineRegion', 'Global')]",312,90656,1.0,1.0,1.0,1.0
19651,15143,"[('HasCalorieLevel', 'Medium Calorie'), ('isForMealType', 'brunch'), ('hasCuisineRegion', 'Northern/Western Europe'), ('usesCookingMethod', 'oven')]",309,90656,1.0,1.0,1.0,1.0
19652,15144,"[('HasCarbLevel', 'Low Carb'), ('HasCalorieLevel', 'High Calorie'), ('isForMealType', 'dinner'), ('hasDietType', 'Paleo')]",211,90656,1.0,1.0,1.0,1.0
19653,15145,"[('HasProteinLevel', 'Low Protein'), ('HasCarbLevel', 'Low Carb'), ('hasDietType', 'Vegetarian'), ('hasCuisineRegion', 'Oceania')]",199,90656,1.0,1.0,1.0,1.0
19654,15146,"[('HasCarbLevel', 'Medium Carb'), ('hasDietType', 'Vegetarian'), ('hasCuisineRegion', 'Mediterranean Europe'), ('usesCookingMethod', 'oven')]",279,90656,1.0,1.0,1.0,1.0
19655,15147,"[('HasProteinLevel', 'Medium Protein'), ('HasCarbLevel', 'Medium Carb'), ('isForMealType', 'dinner'), ('hasCuisineRegion', 'Global')]",219,90656,1.0,1.0,1.0,1.0
19656,15148,"[('HasProteinLevel', 'High Protein'), ('isForMealType', 'brunch'), ('hasDietType', 'Standard'), ('hasCuisineRegion', 'Northern/Western Europe')]",209,90656,0.0,1.0,1.0,0.3333333333333333
19657,15149,"[('HasFatLevel', 'Medium Fat'), ('HasCalorieLevel', 'High Calorie'), ('isForMealType', 'dinner'), ('hasDietType', 'Standard')]",229,90656,1.0,1.0,1.0,1.0
19658,15150,"[('HasProteinLevel', 'Medium Protein'), ('HasFatLevel', 'Medium Fat'), ('isForMealType', 'dessert'), ('usesCookingMethod', 'pot')]",308,90656,1.0,1.0,1.0,1.0
19659,15151,"[('HasProteinLevel', 'High Protein'), ('HasCarbLevel', 'High Carb'), ('hasCuisineRegion', 'Global'), ('usesCookingMethod', 'pot')]",230,90656,1.0,1.0,1.0,1.0
19660,15152,"[('HasProteinLevel', 'Low Protein'), ('HasFatLevel', 'Low Fat'), ('isForMealType', 'snack'), ('usesCookingMethod', 'pan')]",250,90656,1.0,1.0,1.0,1.0
19661,15153,"[('HasProteinLevel', 'Low Protein'), ('HasCalorieLevel', 'Low Calorie'), ('hasCuisineRegion', 'Middle East & Anatolia'), ('usesCookingMethod', 'pot')]",231,90656,1.0,1.0,1.0,1.0
19662,15154,"[('HasCarbLevel', 'Low Carb'), ('HasFatLevel', 'High Fat'), ('hasDietType', 'Paleo'), ('hasCuisineRegion', 'Mediterranean Europe')]",209,90656,1.0,1.0,1.0,1.0
19663,15155,"[('HasProteinLevel', 'Medium Protein'), ('HasCarbLevel', 'Low Carb'), ('isForMealType', 'lunch'), ('hasCuisineRegion', 'Mediterranean Europe')]",302,90656,1.0,1.0,1.0,1.0
19664,15156,"[('HasProteinLevel', 'Medium Protein'), ('HasFatLevel', 'High Fat'), ('isForMealType', 'lunch'), ('usesCookingMethod', 'pot')]",315,90656,1.0,1.0,1.0,1.0
19665,15157,"[('HasFatLevel', 'Low Fat'), ('hasDietType', 'Standard'), ('hasCuisineRegion', 'East Asia'), ('usesCookingMethod', 'pot')]",229,90656,1.0,1.0,1.0,1.0
19666,15158,"[('HasProteinLevel', 'High Protein'), ('HasFatLevel', 'Medium Fat'), ('hasDietType', 'Vegetarian'), ('hasCuisineRegion', 'Global')]",293,90656,1.0,1.0,1.0,1.0
19667,15159,"[('HasProteinLevel', 'High Protein'), ('HasFatLevel', 'Medium Fat'), ('isForMealType', 'dinner'), ('hasCuisineRegion', 'Southeast Asia')]",307,90656,1.0,1.0,1.0,1.0
19668,15160,"[('HasProteinLevel', 'Low Protein'), ('HasCarbLevel', 'Low Carb'), ('hasDietType', 'Vegan'), ('usesCookingMethod', 'barbecue')]",242,90656,1.0,1.0,1.0,1.0
19669,15161,"[('HasFatLevel', 'Low Fat'), ('isForMealType', 'dinner'), ('hasDietType', 'Vegan'), ('usesCookingMethod', 'oven')]",273,90656,1.0,1.0,1.0,1.0
19670,15162,"[('HasFatLevel', 'High Fat'), ('isForMealType', 'dinner'), ('hasCuisineRegion', 'Eastern Europe & Eurasia'), ('usesCookingMethod', 'pan')]",195,90656,1.0,1.0,1.0,1.0
19671,15163,"[('HasFatLevel', 'Low Fat'), ('isForMealType', 'breakfast'), ('hasDietType', 'Vegetarian'), ('hasCuisineRegion', 'Global')]",259,90656,1.0,1.0,1.0,1.0
19672,15164,"[('HasProteinLevel', 'High Protein'), ('HasCarbLevel', 'Low Carb'), ('HasFatLevel', 'High Fat'), ('hasCuisineRegion', 'Southeast Asia')]",292,90656,0.0,1.0,1.0,0.5
19673,15165,"[('HasFatLevel', 'High Fat'), ('HasCalorieLevel', 'High Calorie'), ('isForMealType', 'lunch'), ('usesCookingMethod', 'barbecue')]",262,90656,1.0,1.0,1.0,1.0
19674,15166,"[('HasCarbLevel', 'Medium Carb'), ('isForMealType', 'snack'), ('hasDietType', 'Standard'), ('usesCookingMethod', 'pot')]",217,90656,0.0,1.0,1.0,0.5
19675,15167,"[('HasProteinLevel', 'Medium Protein'), ('HasCarbLevel', 'Medium Carb'), ('isForMealType', 'dessert'), ('hasCuisineRegion', 'Global')]",235,90656,1.0,1.0,1.0,1.0
19676,15168,"[('HasFatLevel', 'High Fat'), ('HasCalorieLevel', 'High Calorie'), ('hasDietType', 'Standard'), ('hasCuisineRegion', 'Southeast Asia')]",217,90656,1.0,1.0,1.0,1.0
19677,15169,"[('HasProteinLevel', 'Low Protein'), ('isForMealType', 'brunch'), ('hasCuisineRegion', 'Northern/Western Europe'), ('usesCookingMethod', 'oven')]",193,90656,1.0,1.0,1.0,1.0
