scenario_global_id,scenario_index_in_size,combo_size,criteria,matching_recipe_count,candidate_recipe_count,hits@1,hits@5,hits@10,mrr
ground_truth_size_2,8560,2,"[('containsIngredient', 'CHICKEN,MEATLESS'), ('containsIngredient', 'LEAVENING AGENTS,BAKING SODA')]",5,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8561,2,"[('containsIngredient', 'CHICKEN,MEATLESS'), ('containsIngredient', 'MUSHROOMS,WHITE,RAW')]",35,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8562,2,"[('containsIngredient', 'CHICKEN,MEATLESS'), ('containsIngredient', 'SOUP,CHICK BROTH,RTS')]",121,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8563,2,"[('containsIngredient', 'CHICKEN,MEATLESS'), ('containsIngredient', 'Salad shrimp')]",21,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8564,2,"[('containsIngredient', 'Potato,yellow, Marfona, Granola, Marabel'), ('containsIngredient', 'CHEESE,PAST PROCESS,SWISS')]",7,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8565,2,"[('containsIngredient', 'Potato,yellow, Marfona, Granola, Marabel'), ('containsIngredient', 'SOUP,BOUILLON CUBES&GRANULES,LO NA,DRY')]",12,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8566,2,"[('containsIngredient', 'Potato,yellow, Marfona, Granola, Marabel'), ('containsIngredient', 'Green bean, canned')]",31,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8567,2,"[('containsIngredient', 'Potato,yellow, Marfona, Granola, Marabel'), ('containsIngredient', 'ASPARAGUS,RAW')]",6,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8568,2,"[('containsIngredient', 'Potato,yellow, Marfona, Granola, Marabel'), ('containsIngredient', 'MUSTARD,PREPARED,YELLOW')]",5,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8569,2,"[('containsIngredient', 'Potato,yellow, Marfona, Granola, Marabel'), ('containsIngredient', 'ONIONS,YOUNG GRN,TOPS ONLY')]",54,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8570,2,"[('containsIngredient', 'Potato,yellow, Marfona, Granola, Marabel'), ('containsIngredient', 'Onion, purple, dried')]",26,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8571,2,"[('containsIngredient', 'Potato,yellow, Marfona, Granola, Marabel'), ('containsIngredient', 'PECANS')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8572,2,"[('containsIngredient', 'Potato,yellow, Marfona, Granola, Marabel'), ('containsIngredient', 'Sweet pepper green raw')]",46,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8573,2,"[('containsIngredient', 'Potato,yellow, Marfona, Granola, Marabel'), ('containsIngredient', 'CORNSTARCH')]",24,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8574,2,"[('containsIngredient', 'Potato,yellow, Marfona, Granola, Marabel'), ('containsIngredient', 'Soy sauce salt')]",12,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8575,2,"[('containsIngredient', 'Potato,yellow, Marfona, Granola, Marabel'), ('containsIngredient', 'TURMERIC,GROUND')]",62,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8576,2,"[('containsIngredient', 'Potato,yellow, Marfona, Granola, Marabel'), ('containsIngredient', 'PAPRIKA')]",71,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8577,2,"[('containsIngredient', 'Potato,yellow, Marfona, Granola, Marabel'), ('containsIngredient', 'Flour rice')]",114,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8578,2,"[('containsIngredient', 'Potato,yellow, Marfona, Granola, Marabel'), ('containsIngredient', 'Salt sea')]",580,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8579,2,"[('containsIngredient', 'Potato,yellow, Marfona, Granola, Marabel'), ('containsIngredient', 'CHEESE,PARMESAN,GRATED')]",67,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8580,2,"[('containsIngredient', 'Potato,yellow, Marfona, Granola, Marabel'), ('containsIngredient', 'GARLIC POWDER')]",51,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8581,2,"[('containsIngredient', 'Potato,yellow, Marfona, Granola, Marabel'), ('containsIngredient', 'SHORTENING,VEG,HOUSEHOLD,COMP')]",10,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8582,2,"[('containsIngredient', 'Potato,yellow, Marfona, Granola, Marabel'), ('containsIngredient', 'RAISINS,SEEDED')]",8,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8583,2,"[('containsIngredient', 'Potato,yellow, Marfona, Granola, Marabel'), ('containsIngredient', 'Flour wheat white')]",18,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8584,2,"[('containsIngredient', 'Potato,yellow, Marfona, Granola, Marabel'), ('containsIngredient', 'ONIONS,RAW')]",554,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8585,2,"[('containsIngredient', 'Potato,yellow, Marfona, Granola, Marabel'), ('containsIngredient', 'Catsup')]",17,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8586,2,"[('containsIngredient', 'Potato,yellow, Marfona, Granola, Marabel'), ('containsIngredient', 'Celery, stem')]",174,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8587,2,"[('containsIngredient', 'Potato,yellow, Marfona, Granola, Marabel'), ('containsIngredient', 'Cinnamon powder')]",44,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8588,2,"[('containsIngredient', 'Potato,yellow, Marfona, Granola, Marabel'), ('containsIngredient', 'CUMIN SEED')]",96,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8589,2,"[('containsIngredient', 'Potato,yellow, Marfona, Granola, Marabel'), ('containsIngredient', 'OLIVES,RIPE,CND (JUMBO-SUPER COLOSSAL)')]",6,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8590,2,"[('containsIngredient', 'Potato,yellow, Marfona, Granola, Marabel'), ('containsIngredient', 'SAUCE,WORCESTERSHIRE')]",37,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8591,2,"[('containsIngredient', 'Potato,yellow, Marfona, Granola, Marabel'), ('containsIngredient', 'LEAVENING AGENTS,BAKING SODA')]",2,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8592,2,"[('containsIngredient', 'Potato,yellow, Marfona, Granola, Marabel'), ('containsIngredient', 'MUSHROOMS,WHITE,RAW')]",27,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8593,2,"[('containsIngredient', 'Potato,yellow, Marfona, Granola, Marabel'), ('containsIngredient', 'SOUP,CHICK BROTH,RTS')]",94,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8594,2,"[('containsIngredient', 'Potato,yellow, Marfona, Granola, Marabel'), ('containsIngredient', 'Salad shrimp')]",6,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8595,2,"[('containsIngredient', 'CHEESE,PAST PROCESS,SWISS'), ('containsIngredient', 'SOUP,BOUILLON CUBES&GRANULES,LO NA,DRY')]",4,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8596,2,"[('containsIngredient', 'CHEESE,PAST PROCESS,SWISS'), ('containsIngredient', 'Green bean, canned')]",5,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8597,2,"[('containsIngredient', 'CHEESE,PAST PROCESS,SWISS'), ('containsIngredient', 'ASPARAGUS,RAW')]",21,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8598,2,"[('containsIngredient', 'CHEESE,PAST PROCESS,SWISS'), ('containsIngredient', 'MUSTARD,PREPARED,YELLOW')]",27,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8599,2,"[('containsIngredient', 'CHEESE,PAST PROCESS,SWISS'), ('containsIngredient', 'COCONUT MEAT,DRIED (DESICCATED),SWTND,FLAKED,CND')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8600,2,"[('containsIngredient', 'CHEESE,PAST PROCESS,SWISS'), ('containsIngredient', 'ONIONS,YOUNG GRN,TOPS ONLY')]",81,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8601,2,"[('containsIngredient', 'CHEESE,PAST PROCESS,SWISS'), ('containsIngredient', 'Onion, purple, dried')]",12,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8602,2,"[('containsIngredient', 'CHEESE,PAST PROCESS,SWISS'), ('containsIngredient', 'PECANS')]",5,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8603,2,"[('containsIngredient', 'CHEESE,PAST PROCESS,SWISS'), ('containsIngredient', 'Sweet pepper green raw')]",37,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8604,2,"[('containsIngredient', 'CHEESE,PAST PROCESS,SWISS'), ('containsIngredient', 'CORNSTARCH')]",17,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8605,2,"[('containsIngredient', 'CHEESE,PAST PROCESS,SWISS'), ('containsIngredient', 'Soy sauce salt')]",6,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8606,2,"[('containsIngredient', 'CHEESE,PAST PROCESS,SWISS'), ('containsIngredient', 'PAPRIKA')]",52,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8607,2,"[('containsIngredient', 'CHEESE,PAST PROCESS,SWISS'), ('containsIngredient', 'Flour rice')]",118,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8608,2,"[('containsIngredient', 'CHEESE,PAST PROCESS,SWISS'), ('containsIngredient', 'Salt sea')]",367,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8609,2,"[('containsIngredient', 'CHEESE,PAST PROCESS,SWISS'), ('containsIngredient', 'CHEESE,PARMESAN,GRATED')]",144,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8610,2,"[('containsIngredient', 'CHEESE,PAST PROCESS,SWISS'), ('containsIngredient', 'GARLIC POWDER')]",68,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8611,2,"[('containsIngredient', 'CHEESE,PAST PROCESS,SWISS'), ('containsIngredient', 'SHORTENING,VEG,HOUSEHOLD,COMP')]",2,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8612,2,"[('containsIngredient', 'CHEESE,PAST PROCESS,SWISS'), ('containsIngredient', 'Flour wheat white')]",3,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8613,2,"[('containsIngredient', 'CHEESE,PAST PROCESS,SWISS'), ('containsIngredient', 'ONIONS,RAW')]",296,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8614,2,"[('containsIngredient', 'CHEESE,PAST PROCESS,SWISS'), ('containsIngredient', 'Catsup')]",7,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8615,2,"[('containsIngredient', 'CHEESE,PAST PROCESS,SWISS'), ('containsIngredient', 'Celery, stem')]",36,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8616,2,"[('containsIngredient', 'CHEESE,PAST PROCESS,SWISS'), ('containsIngredient', 'Cinnamon powder')]",4,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8617,2,"[('containsIngredient', 'CHEESE,PAST PROCESS,SWISS'), ('containsIngredient', 'CUMIN SEED')]",11,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8618,2,"[('containsIngredient', 'CHEESE,PAST PROCESS,SWISS'), ('containsIngredient', 'OLIVES,RIPE,CND (JUMBO-SUPER COLOSSAL)')]",4,90656,0.0,1.0,1.0,0.5
ground_truth_size_2,8619,2,"[('containsIngredient', 'CHEESE,PAST PROCESS,SWISS'), ('containsIngredient', 'SAUCE,WORCESTERSHIRE')]",47,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8620,2,"[('containsIngredient', 'CHEESE,PAST PROCESS,SWISS'), ('containsIngredient', 'LEAVENING AGENTS,BAKING SODA')]",6,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8621,2,"[('containsIngredient', 'CHEESE,PAST PROCESS,SWISS'), ('containsIngredient', 'MUSHROOMS,WHITE,RAW')]",47,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8622,2,"[('containsIngredient', 'CHEESE,PAST PROCESS,SWISS'), ('containsIngredient', 'SOUP,CHICK BROTH,RTS')]",39,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8623,2,"[('containsIngredient', 'CHEESE,PAST PROCESS,SWISS'), ('containsIngredient', 'Salad shrimp')]",11,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8624,2,"[('containsIngredient', 'SOUP,BOUILLON CUBES&GRANULES,LO NA,DRY'), ('containsIngredient', 'Green bean, canned')]",3,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8625,2,"[('containsIngredient', 'SOUP,BOUILLON CUBES&GRANULES,LO NA,DRY'), ('containsIngredient', 'ASPARAGUS,RAW')]",7,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8626,2,"[('containsIngredient', 'SOUP,BOUILLON CUBES&GRANULES,LO NA,DRY'), ('containsIngredient', 'MUSTARD,PREPARED,YELLOW')]",5,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8627,2,"[('containsIngredient', 'SOUP,BOUILLON CUBES&GRANULES,LO NA,DRY'), ('containsIngredient', 'ONIONS,YOUNG GRN,TOPS ONLY')]",28,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8628,2,"[('containsIngredient', 'SOUP,BOUILLON CUBES&GRANULES,LO NA,DRY'), ('containsIngredient', 'Onion, purple, dried')]",8,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8629,2,"[('containsIngredient', 'SOUP,BOUILLON CUBES&GRANULES,LO NA,DRY'), ('containsIngredient', 'PECANS')]",2,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8630,2,"[('containsIngredient', 'SOUP,BOUILLON CUBES&GRANULES,LO NA,DRY'), ('containsIngredient', 'Sweet pepper green raw')]",40,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8631,2,"[('containsIngredient', 'SOUP,BOUILLON CUBES&GRANULES,LO NA,DRY'), ('containsIngredient', 'CORNSTARCH')]",70,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8632,2,"[('containsIngredient', 'SOUP,BOUILLON CUBES&GRANULES,LO NA,DRY'), ('containsIngredient', 'Soy sauce salt')]",37,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8633,2,"[('containsIngredient', 'SOUP,BOUILLON CUBES&GRANULES,LO NA,DRY'), ('containsIngredient', 'TURMERIC,GROUND')]",8,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8634,2,"[('containsIngredient', 'SOUP,BOUILLON CUBES&GRANULES,LO NA,DRY'), ('containsIngredient', 'PAPRIKA')]",39,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8635,2,"[('containsIngredient', 'SOUP,BOUILLON CUBES&GRANULES,LO NA,DRY'), ('containsIngredient', 'Flour rice')]",63,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8636,2,"[('containsIngredient', 'SOUP,BOUILLON CUBES&GRANULES,LO NA,DRY'), ('containsIngredient', 'Salt sea')]",177,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8637,2,"[('containsIngredient', 'SOUP,BOUILLON CUBES&GRANULES,LO NA,DRY'), ('containsIngredient', 'CHEESE,PARMESAN,GRATED')]",33,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8638,2,"[('containsIngredient', 'SOUP,BOUILLON CUBES&GRANULES,LO NA,DRY'), ('containsIngredient', 'GARLIC POWDER')]",65,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8639,2,"[('containsIngredient', 'SOUP,BOUILLON CUBES&GRANULES,LO NA,DRY'), ('containsIngredient', 'SHORTENING,VEG,HOUSEHOLD,COMP')]",3,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8640,2,"[('containsIngredient', 'SOUP,BOUILLON CUBES&GRANULES,LO NA,DRY'), ('containsIngredient', 'RAISINS,SEEDED')]",5,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8641,2,"[('containsIngredient', 'SOUP,BOUILLON CUBES&GRANULES,LO NA,DRY'), ('containsIngredient', 'Flour wheat white')]",7,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8642,2,"[('containsIngredient', 'SOUP,BOUILLON CUBES&GRANULES,LO NA,DRY'), ('containsIngredient', 'ONIONS,RAW')]",279,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8643,2,"[('containsIngredient', 'SOUP,BOUILLON CUBES&GRANULES,LO NA,DRY'), ('containsIngredient', 'Catsup')]",18,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8644,2,"[('containsIngredient', 'SOUP,BOUILLON CUBES&GRANULES,LO NA,DRY'), ('containsIngredient', 'Celery, stem')]",101,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8645,2,"[('containsIngredient', 'SOUP,BOUILLON CUBES&GRANULES,LO NA,DRY'), ('containsIngredient', 'Cinnamon powder')]",13,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8646,2,"[('containsIngredient', 'SOUP,BOUILLON CUBES&GRANULES,LO NA,DRY'), ('containsIngredient', 'CUMIN SEED')]",53,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8647,2,"[('containsIngredient', 'SOUP,BOUILLON CUBES&GRANULES,LO NA,DRY'), ('containsIngredient', 'OLIVES,RIPE,CND (JUMBO-SUPER COLOSSAL)')]",4,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8648,2,"[('containsIngredient', 'SOUP,BOUILLON CUBES&GRANULES,LO NA,DRY'), ('containsIngredient', 'SAUCE,WORCESTERSHIRE')]",40,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8649,2,"[('containsIngredient', 'SOUP,BOUILLON CUBES&GRANULES,LO NA,DRY'), ('containsIngredient', 'LEAVENING AGENTS,BAKING SODA')]",2,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8650,2,"[('containsIngredient', 'SOUP,BOUILLON CUBES&GRANULES,LO NA,DRY'), ('containsIngredient', 'MUSHROOMS,WHITE,RAW')]",38,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8651,2,"[('containsIngredient', 'SOUP,BOUILLON CUBES&GRANULES,LO NA,DRY'), ('containsIngredient', 'SOUP,CHICK BROTH,RTS')]",18,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8652,2,"[('containsIngredient', 'SOUP,BOUILLON CUBES&GRANULES,LO NA,DRY'), ('containsIngredient', 'Salad shrimp')]",6,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8653,2,"[('containsIngredient', 'Green bean, canned'), ('containsIngredient', 'ASPARAGUS,RAW')]",15,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8654,2,"[('containsIngredient', 'Green bean, canned'), ('containsIngredient', 'MUSTARD,PREPARED,YELLOW')]",4,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8655,2,"[('containsIngredient', 'Green bean, canned'), ('containsIngredient', 'COCONUT MEAT,DRIED (DESICCATED),SWTND,FLAKED,CND')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8656,2,"[('containsIngredient', 'Green bean, canned'), ('containsIngredient', 'ONIONS,YOUNG GRN,TOPS ONLY')]",30,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8657,2,"[('containsIngredient', 'Green bean, canned'), ('containsIngredient', 'Onion, purple, dried')]",33,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8658,2,"[('containsIngredient', 'Green bean, canned'), ('containsIngredient', 'PECANS')]",4,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8659,2,"[('containsIngredient', 'Green bean, canned'), ('containsIngredient', 'Sweet pepper green raw')]",32,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8660,2,"[('containsIngredient', 'Green bean, canned'), ('containsIngredient', 'CORNSTARCH')]",38,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8661,2,"[('containsIngredient', 'Green bean, canned'), ('containsIngredient', 'Soy sauce salt')]",69,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8662,2,"[('containsIngredient', 'Green bean, canned'), ('containsIngredient', 'TURMERIC,GROUND')]",27,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8663,2,"[('containsIngredient', 'Green bean, canned'), ('containsIngredient', 'PAPRIKA')]",23,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8664,2,"[('containsIngredient', 'Green bean, canned'), ('containsIngredient', 'Flour rice')]",30,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8665,2,"[('containsIngredient', 'Green bean, canned'), ('containsIngredient', 'Salt sea')]",332,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8666,2,"[('containsIngredient', 'Green bean, canned'), ('containsIngredient', 'CHEESE,PARMESAN,GRATED')]",55,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8667,2,"[('containsIngredient', 'Green bean, canned'), ('containsIngredient', 'GARLIC POWDER')]",32,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8668,2,"[('containsIngredient', 'Green bean, canned'), ('containsIngredient', 'SHORTENING,VEG,HOUSEHOLD,COMP')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8669,2,"[('containsIngredient', 'Green bean, canned'), ('containsIngredient', 'RAISINS,SEEDED')]",3,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8670,2,"[('containsIngredient', 'Green bean, canned'), ('containsIngredient', 'Flour wheat white')]",4,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8671,2,"[('containsIngredient', 'Green bean, canned'), ('containsIngredient', 'ONIONS,RAW')]",267,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8672,2,"[('containsIngredient', 'Green bean, canned'), ('containsIngredient', 'Catsup')]",5,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8673,2,"[('containsIngredient', 'Green bean, canned'), ('containsIngredient', 'Celery, stem')]",80,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8674,2,"[('containsIngredient', 'Green bean, canned'), ('containsIngredient', 'Cinnamon powder')]",19,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8675,2,"[('containsIngredient', 'Green bean, canned'), ('containsIngredient', 'CUMIN SEED')]",36,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8676,2,"[('containsIngredient', 'Green bean, canned'), ('containsIngredient', 'OLIVES,RIPE,CND (JUMBO-SUPER COLOSSAL)')]",15,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8677,2,"[('containsIngredient', 'Green bean, canned'), ('containsIngredient', 'SAUCE,WORCESTERSHIRE')]",15,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8678,2,"[('containsIngredient', 'Green bean, canned'), ('containsIngredient', 'MUSHROOMS,WHITE,RAW')]",17,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8679,2,"[('containsIngredient', 'Green bean, canned'), ('containsIngredient', 'SOUP,CHICK BROTH,RTS')]",43,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8680,2,"[('containsIngredient', 'Green bean, canned'), ('containsIngredient', 'Salad shrimp')]",9,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8681,2,"[('containsIngredient', 'ASPARAGUS,RAW'), ('containsIngredient', 'MUSTARD,PREPARED,YELLOW')]",8,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8682,2,"[('containsIngredient', 'ASPARAGUS,RAW'), ('containsIngredient', 'ONIONS,YOUNG GRN,TOPS ONLY')]",66,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8683,2,"[('containsIngredient', 'ASPARAGUS,RAW'), ('containsIngredient', 'Onion, purple, dried')]",41,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8684,2,"[('containsIngredient', 'ASPARAGUS,RAW'), ('containsIngredient', 'PECANS')]",7,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8685,2,"[('containsIngredient', 'ASPARAGUS,RAW'), ('containsIngredient', 'Sweet pepper green raw')]",18,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8686,2,"[('containsIngredient', 'ASPARAGUS,RAW'), ('containsIngredient', 'CORNSTARCH')]",60,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8687,2,"[('containsIngredient', 'ASPARAGUS,RAW'), ('containsIngredient', 'Soy sauce salt')]",78,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8688,2,"[('containsIngredient', 'ASPARAGUS,RAW'), ('containsIngredient', 'TURMERIC,GROUND')]",5,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8689,2,"[('containsIngredient', 'ASPARAGUS,RAW'), ('containsIngredient', 'PAPRIKA')]",19,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8690,2,"[('containsIngredient', 'ASPARAGUS,RAW'), ('containsIngredient', 'Flour rice')]",51,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8691,2,"[('containsIngredient', 'ASPARAGUS,RAW'), ('containsIngredient', 'Salt sea')]",467,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8692,2,"[('containsIngredient', 'ASPARAGUS,RAW'), ('containsIngredient', 'CHEESE,PARMESAN,GRATED')]",213,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8693,2,"[('containsIngredient', 'ASPARAGUS,RAW'), ('containsIngredient', 'GARLIC POWDER')]",31,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8694,2,"[('containsIngredient', 'ASPARAGUS,RAW'), ('containsIngredient', 'SHORTENING,VEG,HOUSEHOLD,COMP')]",2,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8695,2,"[('containsIngredient', 'ASPARAGUS,RAW'), ('containsIngredient', 'Flour wheat white')]",5,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8696,2,"[('containsIngredient', 'ASPARAGUS,RAW'), ('containsIngredient', 'ONIONS,RAW')]",161,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8697,2,"[('containsIngredient', 'ASPARAGUS,RAW'), ('containsIngredient', 'Catsup')]",3,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8698,2,"[('containsIngredient', 'ASPARAGUS,RAW'), ('containsIngredient', 'Celery, stem')]",32,90656,0.0,1.0,1.0,0.5
ground_truth_size_2,8699,2,"[('containsIngredient', 'ASPARAGUS,RAW'), ('containsIngredient', 'Cinnamon powder')]",5,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8700,2,"[('containsIngredient', 'ASPARAGUS,RAW'), ('containsIngredient', 'CUMIN SEED')]",6,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8701,2,"[('containsIngredient', 'ASPARAGUS,RAW'), ('containsIngredient', 'OLIVES,RIPE,CND (JUMBO-SUPER COLOSSAL)')]",17,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8702,2,"[('containsIngredient', 'ASPARAGUS,RAW'), ('containsIngredient', 'SAUCE,WORCESTERSHIRE')]",13,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8703,2,"[('containsIngredient', 'ASPARAGUS,RAW'), ('containsIngredient', 'LEAVENING AGENTS,BAKING SODA')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8704,2,"[('containsIngredient', 'ASPARAGUS,RAW'), ('containsIngredient', 'MUSHROOMS,WHITE,RAW')]",48,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8705,2,"[('containsIngredient', 'ASPARAGUS,RAW'), ('containsIngredient', 'SOUP,CHICK BROTH,RTS')]",75,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8706,2,"[('containsIngredient', 'ASPARAGUS,RAW'), ('containsIngredient', 'Salad shrimp')]",24,90656,1.0,1.0,1.0,1.0
