scenario_global_id,scenario_index_in_size,criteria,matching_recipe_count,candidate_recipe_count,hits@1,hits@5,hits@10,mrr
3632,2795,"[('HasCarbLevel', 'Medium Carb'), ('HasFatLevel', 'Low Fat'), ('isForMealType', 'dessert')]",610,90656,1.0,1.0,1.0,1.0
3633,2796,"[('isForMealType', 'lunch'), ('hasDietType', 'Vegan'), ('usesCookingMethod', 'oven')]",561,90656,1.0,1.0,1.0,1.0
3634,2797,"[('HasCalorieLevel', 'High Calorie'), ('hasCuisineRegion', 'North America'), ('usesCookingMethod', 'barbecue')]",525,90656,1.0,1.0,1.0,1.0
3635,2798,"[('HasProteinLevel', 'High Protein'), ('isForMealType', 'lunch'), ('hasCuisineRegion', 'East Asia')]",530,90656,1.0,1.0,1.0,1.0
3636,2799,"[('HasFatLevel', 'Medium Fat'), ('isForMealType', 'lunch'), ('hasCuisineRegion', 'Latin America')]",613,90656,1.0,1.0,1.0,1.0
3637,2800,"[('HasProteinLevel', 'High Protein'), ('HasCalorieLevel', 'Medium Calorie'), ('hasCuisineRegion', 'South Asia')]",586,90656,1.0,1.0,1.0,1.0
3638,2801,"[('HasProteinLevel', 'High Protein'), ('HasCarbLevel', 'High Carb'), ('hasCuisineRegion', 'Global')]",504,90656,1.0,1.0,1.0,1.0
3639,2802,"[('HasProteinLevel', 'Medium Protein'), ('HasFatLevel', 'High Fat'), ('hasCuisineRegion', 'Northern/Western Europe')]",555,90656,1.0,1.0,1.0,1.0
3640,2803,"[('HasCarbLevel', 'Medium Carb'), ('HasFatLevel', 'High Fat'), ('isForMealType', 'snack')]",651,90656,1.0,1.0,1.0,1.0
3641,2804,"[('HasProteinLevel', 'High Protein'), ('hasDietType', 'Standard'), ('hasCuisineRegion', 'Oceania')]",535,90656,1.0,1.0,1.0,1.0
3642,2805,"[('HasFatLevel', 'Medium Fat'), ('HasCalorieLevel', 'Low Calorie'), ('hasCuisineRegion', 'East Asia')]",644,90656,1.0,1.0,1.0,1.0
3643,2806,"[('HasCarbLevel', 'Medium Carb'), ('isForMealType', 'snack'), ('usesCookingMethod', 'pan')]",583,90656,1.0,1.0,1.0,1.0
3644,2807,"[('hasDietType', 'Vegetarian'), ('hasCuisineRegion', 'Mediterranean Europe'), ('usesCookingMethod', 'pot')]",1010,90656,1.0,1.0,1.0,1.0
3645,2808,"[('HasProteinLevel', 'Medium Protein'), ('HasCalorieLevel', 'Medium Calorie'), ('hasCuisineRegion', 'Mediterranean Europe')]",930,90656,1.0,1.0,1.0,1.0
3646,2809,"[('HasCarbLevel', 'High Carb'), ('HasCalorieLevel', 'Medium Calorie'), ('isForMealType', 'lunch')]",991,90656,1.0,1.0,1.0,1.0
3647,2810,"[('HasProteinLevel', 'High Protein'), ('HasCarbLevel', 'Medium Carb'), ('usesCookingMethod', 'barbecue')]",885,90656,1.0,1.0,1.0,1.0
3648,2811,"[('isForMealType', 'dessert'), ('hasDietType', 'Vegan'), ('hasCuisineRegion', 'North America')]",806,90656,1.0,1.0,1.0,1.0
3649,2812,"[('HasFatLevel', 'High Fat'), ('isForMealType', 'lunch'), ('hasDietType', 'Vegetarian')]",934,90656,1.0,1.0,1.0,1.0
3650,2813,"[('isForMealType', 'dinner'), ('hasCuisineRegion', 'East Asia'), ('usesCookingMethod', 'pot')]",833,90656,1.0,1.0,1.0,1.0
3651,2814,"[('HasCarbLevel', 'Medium Carb'), ('HasFatLevel', 'Low Fat'), ('isForMealType', 'lunch')]",1070,90656,1.0,1.0,1.0,1.0
3652,2815,"[('HasCarbLevel', 'Low Carb'), ('isForMealType', 'snack'), ('hasDietType', 'Vegan')]",781,90656,1.0,1.0,1.0,1.0
3653,2816,"[('HasProteinLevel', 'High Protein'), ('hasCuisineRegion', 'Latin America'), ('usesCookingMethod', 'pot')]",975,90656,1.0,1.0,1.0,1.0
3654,2817,"[('HasCarbLevel', 'Low Carb'), ('HasFatLevel', 'High Fat'), ('isForMealType', 'dessert')]",732,90656,1.0,1.0,1.0,1.0
3655,2818,"[('HasProteinLevel', 'High Protein'), ('HasCalorieLevel', 'Medium Calorie'), ('isForMealType', 'breakfast')]",895,90656,1.0,1.0,1.0,1.0
3656,2819,"[('HasCarbLevel', 'Medium Carb'), ('isForMealType', 'snack'), ('hasDietType', 'Standard')]",771,90656,0.0,1.0,1.0,0.5
3657,2820,"[('HasCalorieLevel', 'High Calorie'), ('isForMealType', 'dessert'), ('hasDietType', 'Vegetarian')]",850,90656,1.0,1.0,1.0,1.0
3658,2821,"[('HasProteinLevel', 'Medium Protein'), ('HasFatLevel', 'High Fat'), ('isForMealType', 'dinner')]",965,90656,1.0,1.0,1.0,1.0
3659,2822,"[('HasCarbLevel', 'Medium Carb'), ('HasFatLevel', 'Low Fat'), ('usesCookingMethod', 'pan')]",750,90656,1.0,1.0,1.0,1.0
3660,2823,"[('HasCalorieLevel', 'Medium Calorie'), ('hasCuisineRegion', 'East Asia'), ('usesCookingMethod', 'pan')]",1035,90656,1.0,1.0,1.0,1.0
3661,2824,"[('HasProteinLevel', 'Medium Protein'), ('HasCalorieLevel', 'Medium Calorie'), ('hasDietType', 'Vegan')]",803,90656,1.0,1.0,1.0,1.0
3662,2825,"[('HasProteinLevel', 'Medium Protein'), ('HasCarbLevel', 'Low Carb'), ('isForMealType', 'brunch')]",965,90656,1.0,1.0,1.0,1.0
3663,2826,"[('HasFatLevel', 'Medium Fat'), ('isForMealType', 'lunch'), ('hasCuisineRegion', 'Global')]",1115,90656,1.0,1.0,1.0,1.0
3664,2827,"[('HasFatLevel', 'High Fat'), ('isForMealType', 'breakfast'), ('hasCuisineRegion', 'North America')]",711,90656,1.0,1.0,1.0,1.0
3665,2828,"[('HasCarbLevel', 'Medium Carb'), ('hasDietType', 'Standard'), ('hasCuisineRegion', 'Global')]",1113,90656,1.0,1.0,1.0,1.0
3666,2829,"[('hasDietType', 'Vegetarian'), ('hasCuisineRegion', 'Northern/Western Europe'), ('usesCookingMethod', 'pot')]",899,90656,1.0,1.0,1.0,1.0
3667,2830,"[('HasProteinLevel', 'High Protein'), ('HasFatLevel', 'Medium Fat'), ('hasCuisineRegion', 'East Asia')]",1051,90656,1.0,1.0,1.0,1.0
3668,2831,"[('HasFatLevel', 'High Fat'), ('hasCuisineRegion', 'Latin America'), ('usesCookingMethod', 'oven')]",729,90656,1.0,1.0,1.0,1.0
3669,2832,"[('HasCalorieLevel', 'Low Calorie'), ('isForMealType', 'lunch'), ('hasCuisineRegion', 'Mediterranean Europe')]",967,90656,1.0,1.0,1.0,1.0
3670,2833,"[('HasCarbLevel', 'Medium Carb'), ('HasFatLevel', 'Medium Fat'), ('isForMealType', 'starter')]",882,90656,1.0,1.0,1.0,1.0
3671,2834,"[('isForMealType', 'dessert'), ('hasDietType', 'Vegetarian'), ('hasCuisineRegion', 'Northern/Western Europe')]",1043,90656,1.0,1.0,1.0,1.0
3672,2835,"[('HasFatLevel', 'Low Fat'), ('HasCalorieLevel', 'Low Calorie'), ('hasCuisineRegion', 'Northern/Western Europe')]",1058,90656,1.0,1.0,1.0,1.0
3673,2836,"[('HasFatLevel', 'Medium Fat'), ('hasCuisineRegion', 'North America'), ('usesCookingMethod', 'no cook')]",924,90656,1.0,1.0,1.0,1.0
3674,2837,"[('HasProteinLevel', 'Low Protein'), ('hasDietType', 'Standard'), ('hasCuisineRegion', 'Northern/Western Europe')]",921,90656,1.0,1.0,1.0,1.0
3675,2838,"[('isForMealType', 'snack'), ('hasDietType', 'Standard'), ('usesCookingMethod', 'pan')]",1112,90656,1.0,1.0,1.0,1.0
3676,2839,"[('HasFatLevel', 'Low Fat'), ('hasDietType', 'Vegan'), ('hasCuisineRegion', 'Global')]",1073,90656,1.0,1.0,1.0,1.0
3677,2840,"[('HasProteinLevel', 'Low Protein'), ('isForMealType', 'dinner'), ('hasCuisineRegion', 'Global')]",750,90656,1.0,1.0,1.0,1.0
3678,2841,"[('hasDietType', 'Vegan'), ('hasCuisineRegion', 'Global'), ('usesCookingMethod', 'oven')]",727,90656,1.0,1.0,1.0,1.0
3679,2842,"[('HasProteinLevel', 'High Protein'), ('HasCalorieLevel', 'High Calorie'), ('hasCuisineRegion', 'Northern/Western Europe')]",818,90656,1.0,1.0,1.0,1.0
3680,2843,"[('HasCalorieLevel', 'Low Calorie'), ('hasCuisineRegion', 'North America'), ('usesCookingMethod', 'microwave')]",1069,90656,1.0,1.0,1.0,1.0
3681,2844,"[('HasProteinLevel', 'Low Protein'), ('hasCuisineRegion', 'Mediterranean Europe'), ('usesCookingMethod', 'pot')]",981,90656,1.0,1.0,1.0,1.0
3682,2845,"[('HasFatLevel', 'High Fat'), ('hasCuisineRegion', 'North America'), ('usesCookingMethod', 'microwave')]",739,90656,1.0,1.0,1.0,1.0
3683,2846,"[('hasDietType', 'Standard'), ('hasCuisineRegion', 'North America'), ('usesCookingMethod', 'no cook')]",859,90656,1.0,1.0,1.0,1.0
3684,2847,"[('HasCalorieLevel', 'Medium Calorie'), ('isForMealType', 'snack'), ('usesCookingMethod', 'pan')]",1070,90656,1.0,1.0,1.0,1.0
3685,2848,"[('HasFatLevel', 'Medium Fat'), ('isForMealType', 'lunch'), ('usesCookingMethod', 'barbecue')]",785,90656,1.0,1.0,1.0,1.0
3686,2849,"[('HasProteinLevel', 'Low Protein'), ('HasCalorieLevel', 'Medium Calorie'), ('usesCookingMethod', 'pan')]",1027,90656,1.0,1.0,1.0,1.0
3687,2850,"[('HasProteinLevel', 'Low Protein'), ('HasCalorieLevel', 'Medium Calorie'), ('hasCuisineRegion', 'Northern/Western Europe')]",846,90656,1.0,1.0,1.0,1.0
3688,2851,"[('HasProteinLevel', 'Low Protein'), ('HasFatLevel', 'Low Fat'), ('isForMealType', 'breakfast')]",1105,90656,1.0,1.0,1.0,1.0
3689,2852,"[('HasProteinLevel', 'Medium Protein'), ('isForMealType', 'starter'), ('usesCookingMethod', 'oven')]",976,90656,1.0,1.0,1.0,1.0
3690,2853,"[('HasFatLevel', 'Medium Fat'), ('isForMealType', 'brunch'), ('usesCookingMethod', 'pot')]",845,90656,1.0,1.0,1.0,1.0
3691,2854,"[('HasProteinLevel', 'Medium Protein'), ('HasCalorieLevel', 'Medium Calorie'), ('hasCuisineRegion', 'Northern/Western Europe')]",912,90656,1.0,1.0,1.0,1.0
3692,2855,"[('HasFatLevel', 'Low Fat'), ('HasCalorieLevel', 'Medium Calorie'), ('isForMealType', 'dinner')]",946,90656,1.0,1.0,1.0,1.0
3693,2856,"[('HasCalorieLevel', 'Medium Calorie'), ('hasCuisineRegion', 'Latin America'), ('usesCookingMethod', 'oven')]",893,90656,1.0,1.0,1.0,1.0
3694,2857,"[('HasProteinLevel', 'Medium Protein'), ('HasCarbLevel', 'Medium Carb'), ('hasDietType', 'Vegan')]",720,90656,1.0,1.0,1.0,1.0
3695,2858,"[('HasCarbLevel', 'Low Carb'), ('hasCuisineRegion', 'Latin America'), ('usesCookingMethod', 'pan')]",1106,90656,1.0,1.0,1.0,1.0
3696,2859,"[('HasCalorieLevel', 'High Calorie'), ('isForMealType', 'dinner'), ('usesCookingMethod', 'barbecue')]",783,90656,1.0,1.0,1.0,1.0
3697,2860,"[('HasProteinLevel', 'Medium Protein'), ('HasCarbLevel', 'Medium Carb'), ('HasFatLevel', 'Low Fat')]",1106,90656,1.0,1.0,1.0,1.0
3698,2861,"[('HasProteinLevel', 'Medium Protein'), ('HasCarbLevel', 'Low Carb'), ('hasCuisineRegion', 'Mediterranean Europe')]",931,90656,1.0,1.0,1.0,1.0
3699,2862,"[('HasFatLevel', 'Low Fat'), ('isForMealType', 'breakfast'), ('hasCuisineRegion', 'North America')]",833,90656,1.0,1.0,1.0,1.0
3700,2863,"[('HasFatLevel', 'Medium Fat'), ('isForMealType', 'starter'), ('hasCuisineRegion', 'Mediterranean Europe')]",1014,90656,1.0,1.0,1.0,1.0
3701,2864,"[('HasProteinLevel', 'High Protein'), ('HasFatLevel', 'High Fat'), ('hasCuisineRegion', 'East Asia')]",852,90656,1.0,1.0,1.0,1.0
3702,2865,"[('isForMealType', 'starter'), ('hasDietType', 'Standard'), ('hasCuisineRegion', 'Northern/Western Europe')]",812,90656,1.0,1.0,1.0,1.0
3703,2866,"[('HasProteinLevel', 'Low Protein'), ('isForMealType', 'dinner'), ('hasDietType', 'Vegan')]",1104,90656,1.0,1.0,1.0,1.0
3704,2867,"[('HasCalorieLevel', 'High Calorie'), ('isForMealType', 'lunch'), ('usesCookingMethod', 'pan')]",1108,90656,1.0,1.0,1.0,1.0
3705,2868,"[('HasFatLevel', 'Medium Fat'), ('isForMealType', 'dessert'), ('hasCuisineRegion', 'Northern/Western Europe')]",716,90656,1.0,1.0,1.0,1.0
3706,2869,"[('HasProteinLevel', 'High Protein'), ('HasCalorieLevel', 'Low Calorie'), ('usesCookingMethod', 'barbecue')]",848,90656,1.0,1.0,1.0,1.0
3707,2870,"[('HasProteinLevel', 'High Protein'), ('isForMealType', 'dinner'), ('hasDietType', 'Paleo')]",792,90656,1.0,1.0,1.0,1.0
3708,2871,"[('HasCalorieLevel', 'Medium Calorie'), ('hasDietType', 'Vegetarian'), ('usesCookingMethod', 'microwave')]",766,90656,1.0,1.0,1.0,1.0
3709,2872,"[('HasProteinLevel', 'High Protein'), ('HasCarbLevel', 'Medium Carb'), ('hasCuisineRegion', 'Latin America')]",862,90656,1.0,1.0,1.0,1.0
3710,2873,"[('HasCarbLevel', 'Low Carb'), ('HasCalorieLevel', 'Medium Calorie'), ('isForMealType', 'breakfast')]",798,90656,1.0,1.0,1.0,1.0
3711,2874,"[('HasCarbLevel', 'Low Carb'), ('HasCalorieLevel', 'Low Calorie'), ('hasCuisineRegion', 'South Asia')]",752,90656,1.0,1.0,1.0,1.0
3712,2875,"[('HasCarbLevel', 'Low Carb'), ('HasFatLevel', 'High Fat'), ('isForMealType', 'snack')]",934,90656,1.0,1.0,1.0,1.0
3713,2876,"[('HasProteinLevel', 'High Protein'), ('HasFatLevel', 'Medium Fat'), ('isForMealType', 'brunch')]",1045,90656,1.0,1.0,1.0,1.0
3714,2877,"[('HasCalorieLevel', 'Medium Calorie'), ('isForMealType', 'starter'), ('hasDietType', 'Vegetarian')]",1007,90656,1.0,1.0,1.0,1.0
3715,2878,"[('isForMealType', 'brunch'), ('hasCuisineRegion', 'North America'), ('usesCookingMethod', 'pot')]",948,90656,1.0,1.0,1.0,1.0
3716,2879,"[('HasProteinLevel', 'High Protein'), ('isForMealType', 'breakfast'), ('hasCuisineRegion', 'North America')]",741,90656,1.0,1.0,1.0,1.0
3717,2880,"[('HasCarbLevel', 'Medium Carb'), ('HasFatLevel', 'Medium Fat'), ('hasCuisineRegion', 'Northern/Western Europe')]",875,90656,1.0,1.0,1.0,1.0
3718,2881,"[('hasDietType', 'Vegetarian'), ('hasCuisineRegion', 'Global'), ('usesCookingMethod', 'pan')]",770,90656,1.0,1.0,1.0,1.0
3719,2882,"[('HasCalorieLevel', 'High Calorie'), ('isForMealType', 'dinner'), ('hasCuisineRegion', 'Mediterranean Europe')]",1072,90656,1.0,1.0,1.0,1.0
3720,2883,"[('HasProteinLevel', 'Medium Protein'), ('HasCarbLevel', 'High Carb'), ('hasCuisineRegion', 'North America')]",1089,90656,1.0,1.0,1.0,1.0
3721,2884,"[('HasProteinLevel', 'Low Protein'), ('HasFatLevel', 'Low Fat'), ('hasCuisineRegion', 'Mediterranean Europe')]",1041,90656,1.0,1.0,1.0,1.0
3722,2885,"[('HasCarbLevel', 'Low Carb'), ('HasFatLevel', 'Low Fat'), ('usesCookingMethod', 'barbecue')]",848,90656,1.0,1.0,1.0,1.0
3723,2886,"[('HasProteinLevel', 'Medium Protein'), ('isForMealType', 'breakfast'), ('usesCookingMethod', 'oven')]",717,90656,1.0,1.0,1.0,1.0
3724,2887,"[('HasProteinLevel', 'Low Protein'), ('isForMealType', 'dinner'), ('hasCuisineRegion', 'Mediterranean Europe')]",836,90656,1.0,1.0,1.0,1.0
3725,2888,"[('HasCalorieLevel', 'Medium Calorie'), ('hasCuisineRegion', 'Latin America'), ('usesCookingMethod', 'pan')]",1087,90656,1.0,1.0,1.0,1.0
3726,2889,"[('HasProteinLevel', 'Low Protein'), ('HasFatLevel', 'Medium Fat'), ('usesCookingMethod', 'no cook')]",1088,90656,1.0,1.0,1.0,1.0
3727,2890,"[('HasProteinLevel', 'Low Protein'), ('hasDietType', 'Vegetarian'), ('hasCuisineRegion', 'Mediterranean Europe')]",1026,90656,1.0,1.0,1.0,1.0
3728,2891,"[('HasProteinLevel', 'High Protein'), ('HasCarbLevel', 'Medium Carb'), ('hasCuisineRegion', 'Northern/Western Europe')]",727,90656,1.0,1.0,1.0,1.0
3729,2892,"[('HasProteinLevel', 'Low Protein'), ('HasCarbLevel', 'High Carb'), ('hasCuisineRegion', 'North America')]",809,90656,1.0,1.0,1.0,1.0
3730,2893,"[('HasProteinLevel', 'Low Protein'), ('HasCalorieLevel', 'Medium Calorie'), ('isForMealType', 'brunch')]",890,90656,1.0,1.0,1.0,1.0
3731,2894,"[('HasProteinLevel', 'Low Protein'), ('hasDietType', 'Vegan'), ('usesCookingMethod', 'no cook')]",934,90656,1.0,1.0,1.0,1.0
3732,2895,"[('HasCarbLevel', 'Low Carb'), ('hasDietType', 'Standard'), ('usesCookingMethod', 'microwave')]",1092,90656,1.0,1.0,1.0,1.0
3733,2896,"[('HasProteinLevel', 'Medium Protein'), ('HasFatLevel', 'High Fat'), ('HasCalorieLevel', 'High Calorie')]",867,90656,1.0,1.0,1.0,1.0
3734,2897,"[('HasProteinLevel', 'Low Protein'), ('isForMealType', 'brunch'), ('hasDietType', 'Standard')]",740,90656,1.0,1.0,1.0,1.0
3735,2898,"[('HasFatLevel', 'Medium Fat'), ('isForMealType', 'breakfast'), ('usesCookingMethod', 'pan')]",815,90656,1.0,1.0,1.0,1.0
3736,2899,"[('HasFatLevel', 'High Fat'), ('isForMealType', 'lunch'), ('hasCuisineRegion', 'Mediterranean Europe')]",799,90656,1.0,1.0,1.0,1.0
3737,2900,"[('HasCarbLevel', 'Low Carb'), ('hasDietType', 'Vegan'), ('usesCookingMethod', 'no cook')]",808,90656,1.0,1.0,1.0,1.0
3738,2901,"[('isForMealType', 'starter'), ('hasCuisineRegion', 'Mediterranean Europe'), ('usesCookingMethod', 'oven')]",717,90656,1.0,1.0,1.0,1.0
3739,2902,"[('HasCalorieLevel', 'Medium Calorie'), ('hasCuisineRegion', 'North America'), ('usesCookingMethod', 'microwave')]",1060,90656,1.0,1.0,1.0,1.0
3740,2903,"[('HasCarbLevel', 'Medium Carb'), ('isForMealType', 'starter'), ('hasCuisineRegion', 'North America')]",760,90656,1.0,1.0,1.0,1.0
3741,2904,"[('HasFatLevel', 'High Fat'), ('HasCalorieLevel', 'Medium Calorie'), ('usesCookingMethod', 'microwave')]",900,90656,1.0,1.0,1.0,1.0
3742,2905,"[('HasProteinLevel', 'Low Protein'), ('HasCarbLevel', 'Medium Carb'), ('isForMealType', 'dinner')]",860,90656,1.0,1.0,1.0,1.0
3743,2906,"[('HasProteinLevel', 'High Protein'), ('HasFatLevel', 'High Fat'), ('hasDietType', 'Paleo')]",845,90656,1.0,1.0,1.0,1.0
3744,2907,"[('HasProteinLevel', 'Medium Protein'), ('hasCuisineRegion', 'Northern/Western Europe'), ('usesCookingMethod', 'oven')]",860,90656,1.0,1.0,1.0,1.0
3745,2908,"[('isForMealType', 'starter'), ('hasDietType', 'Vegetarian'), ('usesCookingMethod', 'pan')]",1051,90656,1.0,1.0,1.0,1.0
3746,2909,"[('HasCalorieLevel', 'Low Calorie'), ('hasCuisineRegion', 'North America'), ('usesCookingMethod', 'barbecue')]",1013,90656,1.0,1.0,1.0,1.0
3747,2910,"[('HasFatLevel', 'Low Fat'), ('isForMealType', 'brunch'), ('hasDietType', 'Vegetarian')]",730,90656,1.0,1.0,1.0,1.0
3748,2911,"[('HasProteinLevel', 'High Protein'), ('HasCarbLevel', 'Low Carb'), ('hasDietType', 'Paleo')]",991,90656,1.0,1.0,1.0,1.0
3749,2912,"[('isForMealType', 'dessert'), ('hasDietType', 'Vegetarian'), ('usesCookingMethod', 'microwave')]",871,90656,1.0,1.0,1.0,1.0
3750,2913,"[('HasProteinLevel', 'High Protein'), ('hasDietType', 'Standard'), ('hasCuisineRegion', 'Southeast Asia')]",938,90656,1.0,1.0,1.0,1.0
3751,2914,"[('HasCalorieLevel', 'Medium Calorie'), ('hasDietType', 'Vegan'), ('hasCuisineRegion', 'North America')]",797,90656,1.0,1.0,1.0,1.0
3752,2915,"[('HasProteinLevel', 'Low Protein'), ('HasCarbLevel', 'Medium Carb'), ('isForMealType', 'breakfast')]",825,90656,1.0,1.0,1.0,1.0
3753,2916,"[('HasProteinLevel', 'Medium Protein'), ('HasCarbLevel', 'Low Carb'), ('hasCuisineRegion', 'Global')]",939,90656,1.0,1.0,1.0,1.0
3754,2917,"[('HasProteinLevel', 'Low Protein'), ('hasCuisineRegion', 'Global'), ('usesCookingMethod', 'pan')]",727,90656,1.0,1.0,1.0,1.0
3755,2918,"[('HasProteinLevel', 'Medium Protein'), ('HasFatLevel', 'Low Fat'), ('usesCookingMethod', 'oven')]",733,90656,1.0,1.0,1.0,1.0
3756,2919,"[('HasCarbLevel', 'Medium Carb'), ('isForMealType', 'dessert'), ('hasCuisineRegion', 'Global')]",920,90656,1.0,1.0,1.0,1.0
3757,2920,"[('HasProteinLevel', 'Medium Protein'), ('isForMealType', 'starter'), ('usesCookingMethod', 'pan')]",857,90656,1.0,1.0,1.0,1.0
3758,2921,"[('HasProteinLevel', 'High Protein'), ('HasFatLevel', 'Low Fat'), ('usesCookingMethod', 'pan')]",784,90656,1.0,1.0,1.0,1.0
3759,2922,"[('HasProteinLevel', 'Low Protein'), ('isForMealType', 'starter'), ('usesCookingMethod', 'no cook')]",754,90656,1.0,1.0,1.0,1.0
3760,2923,"[('HasFatLevel', 'Medium Fat'), ('isForMealType', 'starter'), ('hasDietType', 'Vegan')]",762,90656,1.0,1.0,1.0,1.0
3761,2924,"[('HasCarbLevel', 'Low Carb'), ('isForMealType', 'starter'), ('hasCuisineRegion', 'Global')]",1051,90656,1.0,1.0,1.0,1.0
3762,2925,"[('HasProteinLevel', 'Medium Protein'), ('HasCarbLevel', 'High Carb'), ('usesCookingMethod', 'pot')]",737,90656,1.0,1.0,1.0,1.0
3763,2926,"[('HasCalorieLevel', 'Medium Calorie'), ('hasDietType', 'Vegan'), ('usesCookingMethod', 'pot')]",1081,90656,1.0,1.0,1.0,1.0
3764,2927,"[('HasCalorieLevel', 'Low Calorie'), ('isForMealType', 'starter'), ('usesCookingMethod', 'barbecue')]",731,90656,1.0,1.0,1.0,1.0
3765,2928,"[('HasFatLevel', 'Low Fat'), ('hasDietType', 'Vegetarian'), ('usesCookingMethod', 'pan')]",1020,90656,1.0,1.0,1.0,1.0
3766,2929,"[('HasProteinLevel', 'High Protein'), ('HasCarbLevel', 'High Carb'), ('hasCuisineRegion', 'Mediterranean Europe')]",1009,90656,1.0,1.0,1.0,1.0
3767,2930,"[('HasProteinLevel', 'Low Protein'), ('HasCarbLevel', 'High Carb'), ('isForMealType', 'dessert')]",888,90656,1.0,1.0,1.0,1.0
3768,2931,"[('HasProteinLevel', 'Low Protein'), ('hasCuisineRegion', 'Mediterranean Europe'), ('usesCookingMethod', 'pan')]",749,90656,1.0,1.0,1.0,1.0
3769,2932,"[('isForMealType', 'starter'), ('hasDietType', 'Standard'), ('hasCuisineRegion', 'Mediterranean Europe')]",815,90656,1.0,1.0,1.0,1.0
3770,2933,"[('HasProteinLevel', 'Low Protein'), ('isForMealType', 'dessert'), ('usesCookingMethod', 'no cook')]",904,90656,1.0,1.0,1.0,1.0
3771,2934,"[('HasProteinLevel', 'Medium Protein'), ('isForMealType', 'snack'), ('hasCuisineRegion', 'North America')]",870,90656,1.0,1.0,1.0,1.0
3772,2935,"[('HasCarbLevel', 'High Carb'), ('isForMealType', 'dinner'), ('hasCuisineRegion', 'Mediterranean Europe')]",894,90656,1.0,1.0,1.0,1.0
3773,2936,"[('isForMealType', 'starter'), ('hasDietType', 'Vegan'), ('usesCookingMethod', 'pot')]",818,90656,1.0,1.0,1.0,1.0
3774,2937,"[('HasProteinLevel', 'Medium Protein'), ('isForMealType', 'brunch'), ('usesCookingMethod', 'oven')]",1049,90656,1.0,1.0,1.0,1.0
3775,2938,"[('HasProteinLevel', 'Medium Protein'), ('isForMealType', 'snack'), ('usesCookingMethod', 'oven')]",942,90656,1.0,1.0,1.0,1.0
3776,2939,"[('HasCarbLevel', 'Low Carb'), ('HasFatLevel', 'Low Fat'), ('hasCuisineRegion', 'Northern/Western Europe')]",891,90656,1.0,1.0,1.0,1.0
3777,2940,"[('HasFatLevel', 'High Fat'), ('HasCalorieLevel', 'High Calorie'), ('usesCookingMethod', 'barbecue')]",1055,90656,1.0,1.0,1.0,1.0
3778,2941,"[('HasFatLevel', 'Medium Fat'), ('hasCuisineRegion', 'Latin America'), ('usesCookingMethod', 'pan')]",817,90656,1.0,1.0,1.0,1.0
3779,2942,"[('hasDietType', 'Vegetarian'), ('hasCuisineRegion', 'North America'), ('usesCookingMethod', 'no cook')]",966,90656,1.0,1.0,1.0,1.0
3780,2943,"[('HasCalorieLevel', 'Low Calorie'), ('isForMealType', 'brunch'), ('usesCookingMethod', 'pot')]",758,90656,1.0,1.0,1.0,1.0
3781,2944,"[('HasCarbLevel', 'Low Carb'), ('isForMealType', 'dinner'), ('hasDietType', 'Paleo')]",808,90656,1.0,1.0,1.0,1.0
3782,2945,"[('isForMealType', 'breakfast'), ('hasCuisineRegion', 'North America'), ('usesCookingMethod', 'pan')]",956,90656,1.0,1.0,1.0,1.0
3783,2946,"[('HasFatLevel', 'Low Fat'), ('hasCuisineRegion', 'North America'), ('usesCookingMethod', 'no cook')]",859,90656,1.0,1.0,1.0,1.0
3784,2947,"[('HasFatLevel', 'Low Fat'), ('isForMealType', 'breakfast'), ('usesCookingMethod', 'oven')]",827,90656,1.0,1.0,1.0,1.0
3785,2948,"[('HasCarbLevel', 'Medium Carb'), ('HasFatLevel', 'Medium Fat'), ('isForMealType', 'breakfast')]",1092,90656,1.0,1.0,1.0,1.0
3786,2949,"[('HasCalorieLevel', 'Medium Calorie'), ('isForMealType', 'lunch'), ('usesCookingMethod', 'barbecue')]",1003,90656,1.0,1.0,1.0,1.0
3787,2950,"[('HasProteinLevel', 'Low Protein'), ('isForMealType', 'dessert'), ('usesCookingMethod', 'microwave')]",886,90656,1.0,1.0,1.0,1.0
3788,2951,"[('HasFatLevel', 'High Fat'), ('HasCalorieLevel', 'High Calorie'), ('isForMealType', 'starter')]",741,90656,1.0,1.0,1.0,1.0
3789,2952,"[('HasCarbLevel', 'Medium Carb'), ('isForMealType', 'snack'), ('hasDietType', 'Vegetarian')]",930,90656,1.0,1.0,1.0,1.0
3790,2953,"[('HasCalorieLevel', 'High Calorie'), ('isForMealType', 'dessert'), ('usesCookingMethod', 'oven')]",934,90656,1.0,1.0,1.0,1.0
3791,2954,"[('HasCarbLevel', 'Low Carb'), ('hasDietType', 'Standard'), ('hasCuisineRegion', 'Southeast Asia')]",774,90656,1.0,1.0,1.0,1.0
3792,2955,"[('HasProteinLevel', 'Low Protein'), ('isForMealType', 'snack'), ('hasDietType', 'Vegan')]",866,90656,1.0,1.0,1.0,1.0
3793,2956,"[('HasCalorieLevel', 'High Calorie'), ('isForMealType', 'lunch'), ('hasCuisineRegion', 'North America')]",748,90656,1.0,1.0,1.0,1.0
3794,2957,"[('HasFatLevel', 'Low Fat'), ('isForMealType', 'snack'), ('hasCuisineRegion', 'North America')]",1090,90656,1.0,1.0,1.0,1.0
